UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P.82_N.30,SELANGOR,P.82,KUALA LANGAT,N.30,MORIB,BN - UMNO,ISHAK SHUFAAT,MALE,,
P.83_N.31,SELANGOR,P.83,SEPANG,N.31,DENGKIL,BN - UMNO,DATO' HAJI AHMAD RAZALI,MALE,,
P.83_N.32,SELANGOR,P.83,SEPANG,N.32,SUNGAI PELEK,BN - MCA,CHOO YOONG FATT,,,
P.83_N.33,SELANGOR,P.83,SEPANG,N.33,BATU LAUT,INDEPENDENT,ABD. JABAR BIN MOHD. YUSOF,MALE,,
P.89_N.1,NEGERI SEMBILAN,P.89,JELEBU,N.1,KUALA KLAWANG,BN - MCA,LIM KIM KEE,,,
P.89_N.2,NEGERI SEMBILAN,P.89,JELEBU,N.2,PERTANG,BN - UMNO,RAIS YATIM @ MAT RAIS BIN JATIM,MALE,,Y
P.89_N.3,NEGERI SEMBILAN,P.89,JELEBU,N.3,BAHAU,BN - MCA,THONG HIANG KIM,,,
P.89_N.4,NEGERI SEMBILAN,P.89,JELEBU,N.4,JEMPOL,BN - UMNO,JAAFAR BIN HARUN,MALE,,
P.90_N.5,NEGERI SEMBILAN,P.90,MANTIN,N.5,LENGGENG,BN - MCA,SIOW SOONG SA NG,,,
P.90_N.6,NEGERI SEMBILAN,P.90,MANTIN,N.6,PANTAI,BN - UMNO,KHATIMAH BINTI HAJI IBRAHIM,FEMALE,,
P.90_N.7,NEGERI SEMBILAN,P.90,MANTIN,N.7,LABU,BN - UMNO,SHAHARDIN BIN HASHIM,MALE,,
P.90_N.8,NEGERI SEMBILAN,P.90,MANTIN,N.8,RANTAU,BN - UMNO,SHEIKH MD. HAMID BIN MOHD. SAID,MALE,,
P.91_N.9,NEGERI SEMBILAN,P.91,SEREMBAN,N.9,RASAH,DAP,M. KUPPUSAMY,MALE,,
P.91_N.10,NEGERI SEMBILAN,P.91,SEREMBAN,N.10,RAHANG,DAP,DR CHEN MAN HIN,MALE,,
P.91_N.11,NEGERI SEMBILAN,P.91,SEREMBAN,N.11,SUNGAI UJONG,DAP,HIU SEPANG,MALE,,
P.91_N.12,NEGERI SEMBILAN,P.91,SEREMBAN,N.12,TERENTANG,BN - UMNO,YAZID BIN BABA,MALE,,
P.92_N.13,NEGERI SEMBILAN,P.92,KUALA PILAH,N.13,SERI MENANTI,BN - UMNO,AHMAD BIN KASIM,MALE,,
P.92_N.14,NEGERI SEMBILAN,P.92,KUALA PILAH,N.14,ULU MUAR,BN - UMNO,DATO' ABD. KADIR BIN ABDULLAH,MALE,,
P.92_N.15,NEGERI SEMBILAN,P.92,KUALA PILAH,N.15,PILAH,BN - UMNO,TENGKU KELSOM BINTI TUNKU MUDA CHIK,FEMALE,,
P.92_N.16,NEGERI SEMBILAN,P.92,KUALA PILAH,N.16,JOHOL,BN - UMNO,HAMZAH BIN YATIM,MALE,,
P.93_N.17,NEGERI SEMBILAN,P.93,TELOK KEMANG,N.17,JIMAH,BN - MCA,YAP AH PENG,,,
P.93_N.18,NEGERI SEMBILAN,P.93,TELOK KEMANG,N.18,SI RUSA,BN - MIC,A. PONNIAH,MALE,,
P.93_N.19,NEGERI SEMBILAN,P.93,TELOK KEMANG,N.19,PASIR PANJANG,BN - UMNO,MUSTAFA BIN HAJI HASSAN,MALE,,
P.93_N.20,NEGERI SEMBILAN,P.93,TELOK KEMANG,N.20,LINGGI,BN - UMNO,MOHD. ISA BIN ABDUL SAMAD,MALE,,
P.94_N.21,NEGERI SEMBILAN,P.94,TAMPIN,N.21,KOTA,BN - UMNO,DAHALAN BIN AMAN,MALE,,
P.94_N.22,NEGERI SEMBILAN,P.94,TAMPIN,N.22,GEMENCHEH,BN - UMNO,MD. TAHA BIN ABD. TALIB,MALE,,
P.94_N.23,NEGERI SEMBILAN,P.94,TAMPIN,N.23,GEMAS,BN - UMNO,MD. SALLEH BIN HAJI HASHIM,MALE,,
P.94_N.24,NEGERI SEMBILAN,P.94,TAMPIN,N.24,ROMPIN,BN - MCA,YEE KOK CHING,,,
P.95_N.1,MELAKA,P.95,ALOR GAJAH,N.1,TABOH NANING,BN - UMNO,AB. RAZAK BIN ALIAS,MALE,,
P.95_N.2,MELAKA,P.95,ALOR GAJAH,N.2,SUNGAI BARU,BN - UMNO,MOHAMED BIN JAIS,MALE,,
P.95_N.3,MELAKA,P.95,ALOR GAJAH,N.3,MACHAP,BN - MCA,NG KIM FONG,,,
P.95_N.4,MELAKA,P.95,ALOR GAJAH,N.4,KELEMAK,BN - UMNO,ABDUL JALIL BIN ABDUL RAHMAN,MALE,,
P.95_N.5,MELAKA,P.95,ALOR GAJAH,N.5,MASJID TANAH,BN - UMNO,IDRIS BIN ABD. GANI,MALE,,
P.96_N.6,MELAKA,P.96,JASIN,N.6,BATANG MELAKA,BN - MCA,LIM SOO KIANG,,,
P.96_N.7,MELAKA,P.96,JASIN,N.7,NYALAS,BN - UMNO,DATO' AZIZ TAPA,MALE,,
P.96_N.8,MELAKA,P.96,JASIN,N.8,AYER PANAS,BN - UMNO,MOHD. ADIB BIN HAJI ADAM,MALE,,
P.96_N.9,MELAKA,P.96,JASIN,N.9,SERKAM,BN - UMNO,ABDUL AZIZ BIN HAJI ALIAS,MALE,,
P.96_N.10,MELAKA,P.96,JASIN,N.10,SUNGAI RAMBAI,BN - UMNO,HAJI AHMAD DAHALAN BIN HAJI SALEH,MALE,,
P.97_N.11,MELAKA,P.97,BATU BERENDAM,N.11,TANJONG MINYAK,BN - UMNO,AHMAD NORDIN BIN MOHD. AMIN,MALE,,Y
P.97_N.12,MELAKA,P.97,BATU BERENDAM,N.12,AYER KEROH,BN - UMNO,SAMAD BIN KASSIM,MALE,,Y
P.97_N.13,MELAKA,P.97,BATU BERENDAM,N.13,AYER MOLEK,BN - UMNO,MD. DI BIN AB. GHANI,MALE,,
P.97_N.14,MELAKA,P.97,BATU BERENDAM,N.14,SUNGAI UDANG,BN - UMNO,AB. RASHID BIN OTHMAN,MALE,,
P.97_N.15,MELAKA,P.97,BATU BERENDAM,N.15,BUKIT RAMBAI,BN - UMNO,FATIMAH BINTI AHMAD,FEMALE,,
P.98_N.16,MELAKA,P.98,KOTA MELAKA,N.16,PRINGGIT,BN - MCA,TEE CHENG YORK,,,
P.98_N.17,MELAKA,P.98,KOTA MELAKA,N.17,TRANQUERAH,DAP,CHAN TECK CHAN,,,
P.98_N.18,MELAKA,P.98,KOTA MELAKA,N.18,KUBU,DAP,LIM KIT SIANG,MALE,,
P.98_N.19,MELAKA,P.98,KOTA MELAKA,N.19,DURIAN DAUN,DAP,YONG WEE YOOK,,,
P.98_N.20,MELAKA,P.98,KOTA MELAKA,N.20,BANDAR HILIR,DAP,BERNARD STA. MARIA,MALE,,
P.99_N.1,JOHOR,P.99,LABIS,N.1,BULOH KASAP,BN - MIC,M.K. MUTHUSAMY,MALE,,
P.99_N.2,JOHOR,P.99,LABIS,N.2,AYER PANAS,BN - MCA,DATO TEO AH KHIANG,MALE,,
P.100_N.3,JOHOR,P.100,SEGAMAT,N.3,BANDAR SEGAMAT,BN - MCA,DATO' TAN PENG KHOON,MALE,,
P.100_N.4,JOHOR,P.100,SEGAMAT,N.4,BUKIT SERAMPANG,BN - UMNO,HAJI TALIB BIN ALI,MALE,,
P.101_N.5,JOHOR,P.101,KELUANG,N.5,BEKOK,BN - MCA,NG NAM SENG,,,
P.101_N.6,JOHOR,P.101,KELUANG,N.6,BANDAR KELUANG,DAP,LEE KAW,,,
P.102_N.7,JOHOR,P.102,TENGGAROH,N.7,ENDAU,BN - UMNO,ABD. RAHMAN BIN SABRI,MALE,,
P.102_N.8,JOHOR,P.102,TENGGAROH,N.8,MERSING,BN - MCA,LIM IK KIM,,,
P.103_N.9,JOHOR,P.103,LEDANG,N.9,TANGKAK,BN - MCA,LAU KHENG LAY,,,
P.103_N.10,JOHOR,P.103,LEDANG,N.10,SEROM,BN - UMNO,DATO' HAJI NGAH BIN H.A. RAHMAN,MALE,,
P.104_N.11,JOHOR,P.104,PAGOH,N.11,JORAK,BN - UMNO,DATO' HAJI ABDUL RAHMAN BIN MAHMUD,MALE,,
P.104_N.12,JOHOR,P.104,PAGOH,N.12,KESANG,BN - UMNO,TAN SRI DATO HAJI OTHMAN BIN HAJI MOHD. SAAT,MALE,,
P.105_N.13,JOHOR,P.105,AYER HITAM,N.13,SRI LALANG,BN - MCA,SIM GEOK PEAK,,,Y
P.105_N.14,JOHOR,P.105,AYER HITAM,N.14,SRI MEDAN,BN - UMNO,KAMISAN BIN HAJI ASAHARI,MALE,,
P.106_N.15,JOHOR,P.106,MUAR,N.15,BANDAR MAHARANI,BN - UMNO,MUSA BIN HAJI ISMAIL,MALE,,
P.106_N.16,JOHOR,P.106,MUAR,N.16,PARIT JAWA,BN - UMNO,HAJI SHAHADAN BIN SABTU,MALE,,Y
P.107_N.17,JOHOR,P.107,RENGGAM,N.17,LAYANG-LAYANG,BN - MCA,LOW BOON HONG,,,
P.107_N.18,JOHOR,P.107,RENGGAM,N.18,KULAI,BN - MCA,LAU TONG,,,
P.108_N.19,JOHOR,P.108,PANTI,N.19,KOTA TINGGI,BN - UMNO,HASNAH BINTI AHMAD,FEMALE,,
P.108_N.20,JOHOR,P.108,PANTI,N.20,JOHOR LAMA,BN - UMNO,SEMAON @ MA'ON BIN OMAR,MALE,,
P.109_N.21,JOHOR,P.109,SRI GADING,N.21,PARIT RAJA,BN - UMNO,MD. SHARIF BIN LASIM,MALE,,
P.109_N.22,JOHOR,P.109,SRI GADING,N.22,SIMPANG RENGGAM,BN - UMNO,DATO' SYED ZAIN SHAHAB,MALE,,
P.110_N.23,JOHOR,P.110,SEMERAH,N.23,SRI MENANTI,BN - UMNO,DATIN ZAHARAH BINTI ABD. MAJID,FEMALE,,
P.110_N.24,JOHOR,P.110,SEMERAH,N.24,PESERAI,BN - UMNO,HAJI REDZUAN BIN HAJI SALIM,MALE,,
P.111_N.25,JOHOR,P.111,BATU PAHAT,N.25,BANDAR PENGGARAM,BN - MCA,LIM TONG KENG,,,Y
P.111_N.26,JOHOR,P.111,BATU PAHAT,N.26,RENGIT,BN - UMNO,AHMAD BIN PAIMAN,MALE,,
P.112_N.27,JOHOR,P.112,PONTIAN,N.27,BENUT,BN - UMNO,HAJI JALOK BIN DAING MALIBOK,MALE,,Y
P.112_N.28,JOHOR,P.112,PONTIAN,N.28,KUKUP,BN - UMNO,DATO' HAJI ABDULLAH BIN HAJI SUDIN,MALE,,
P.113_N.29,JOHOR,P.113,PULAI,N.29,GELANG PATAH,BN - UMNO,MOHD. YUNOS BIN SULAIMAN,MALE,,
P.113_N.30,JOHOR,P.113,PULAI,N.30,SKUDAI,BN - UMNO,ALI BIN OTHMAN,MALE,,Y
P.114_N.31,JOHOR,P.114,JOHOR BAHRU,N.31,TIRAM,BN - UMNO,JAAFAR BIN HAMZAH,MALE,,
P.114_N.32,JOHOR,P.114,JOHOR BAHRU,N.32,TANJONG PETRI,BN - MCA,LAW LAI HENG,,,
