UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P. 63_S. 19,PAHANG,P. 63,TEMERLOH,S. 19,JENDERAK,ALLIANCE - UMNO,MOHAMAD YUSOFF BIN HAJI LONG,MALE,,
P. 63_S. 20,PAHANG,P. 63,TEMERLOH,S. 20,SANGGANG,ALLIANCE - UMNO,TAN SRI HAJI YAHYA BIN HAJI MOHD. SEH,MALE,,
P. 64_S. 21,PAHANG,P. 64,LIPIS,S. 21,JELAI,ALLIANCE - UMNO,W.A. RAHMAN BIN W.IBRAHIM,MALE,,
P. 64_S. 22,PAHANG,P. 64,LIPIS,S. 22,KUALA LIPIS,ALLIANCE - MCA,ONG SEONG SEUNG,MALE,,
P. 64_S. 23,PAHANG,P. 64,LIPIS,S. 23,TANJONG BESAR,ALLIANCE - UMNO,ABU SAMAH BIN IDRIS,MALE,,
P. 64_S. 24,PAHANG,P. 64,LIPIS,S. 24,JERANTUT,ALLIANCE - UMNO,MOHAMED KHAIRUDDIN BIN MOHD. KAWI,MALE,,
P. 65_S. 1,SELANGOR,P. 65,KUALA SELANGOR,S. 1,TANJONG KARANG,ALLIANCE - UMNO,KAMARUSAMAN BIN AHMAD,MALE,,
P. 65_S. 2,SELANGOR,P. 65,KUALA SELANGOR,S. 2,KUALA SELANGOR PEKAN,ALLIANCE - MIC,N.S. MANIAM,MALE,,
P. 66_S. 3,SELANGOR,P. 66,BATU,S. 3,KEPONG,GERAKAN,DR TAN CHEE KOON,MALE,,
P. 66_S. 4,SELANGOR,P. 66,BATU,S. 4,PENCHALA,DAP,HOR CHEOK @ HO CHEUK FUEN,MALE,,
P. 67_S. 5,SELANGOR,P. 67,KAPAR,S. 5,JERAM,ALLIANCE - UMNO,HUSSAIN ABDULLAH,MALE,,
P. 67_S. 6,SELANGOR,P. 67,KAPAR,S. 6,SEMENTA,DAP,CHUA KOW ENG,MALE,22,
P. 68_S. 7,SELANGOR,P. 68,RAWANG,S. 7,SERENDAH,GERAKAN,GANGA NAYAR,FEMALE,,
P. 68_S. 8,SELANGOR,P. 68,RAWANG,S. 8,KUANG,GERAKAN,CHOU YEW KOH,MALE,,
P. 69_S. 9,SELANGOR,P. 69,LANGAT,S. 9,KAJANG,ALLIANCE - UMNO,MOHD. NAZIR BIN HAJI ABDUL JALIL,MALE,,
P. 69_S. 10,SELANGOR,P. 69,LANGAT,S. 10,SEMENYIH,ALLIANCE - UMNO,SALMAH BINTI HAJI MOHD. SALLEH,FEMALE,,
P. 70_S. 11,SELANGOR,P. 70,SETAPAK,S. 11,AMPANG,DAP,WONG SWEE OY,MALE,,
P. 70_S. 12,SELANGOR,P. 70,SETAPAK,S. 12,SENTUL,DAP,LEE BENG CHEANG,MALE,,
P. 71_S. 13,SELANGOR,P. 71,BUNGSAR,S. 13,PANTAI,GERAKAN,V. DAVID,MALE,,
P. 71_S. 14,SELANGOR,P. 71,BUNGSAR,S. 14,SALAK,DAP,GOH HOCK GUAN,MALE,34,
P. 72_S. 15,SELANGOR,P. 72,BUKIT BINTANG,S. 15,BUKIT NANAS,DAP,LEE LAM THYE,MALE,22,
P. 72_S. 16,SELANGOR,P. 72,BUKIT BINTANG,S. 16,KAMPONG BAHRU,ALLIANCE - UMNO,HAJI AHMAD BIN RAZALI,MALE,,
P. 73_S. 17,SELANGOR,P. 73,DAMANSARA,S. 17,SERDANG,DAP,YAP PIAN HON,MALE,26,
P. 73_S. 18,SELANGOR,P. 73,DAMANSARA,S. 18,BUKIT RAJA,DAP,K. RAMASEN,MALE,,
P. 74_S. 19,SELANGOR,P. 74,KLANG,S. 19,PORT SWETTENHAM,ALLIANCE - UMNO,RAJA ZULKIFLI BIN RAJA BORHAN,MALE,,
P. 74_S. 20,SELANGOR,P. 74,KLANG,S. 20,KAMPONG JAWA,DAP,LIM THIAN KHENG,MALE,,
P. 75_S. 21,SELANGOR,P. 75,KUALA LANGAT,S. 21,TELOK DATOH,ALLIANCE - UMNO,HORMAT RAFEI,MALE,46,
P. 75_S. 22,SELANGOR,P. 75,KUALA LANGAT,S. 22,MORIB,ALLIANCE - UMNO,DATO' HAJI HARUN,MALE,44,
P. 76_S. 23,SELANGOR,P. 76,SEPANG,S. 23,DENGKIL,ALLIANCE - UMNO,HAJI MOHD. SUHAIMI BIN DATO' HAJI KAMARUDDIN,MALE,,Y
P. 76_S. 24,SELANGOR,P. 76,SEPANG,S. 24,SUNGEI RAWANG,INDEPENDENT,LIM TUAN SIONG,MALE,,
P. 77_S. 25,SELANGOR,P. 77,SABAK BERNAM,S. 25,SABAK,ALLIANCE - UMNO,LOPE SALLEH BIN HAJI ZAINAL ABIDIN,MALE,,
P. 77_S. 26,SELANGOR,P. 77,SABAK BERNAM,S. 26,SUNGEI BESAR,ALLIANCE - UMNO,TAIBAN BIN HASSAN,MALE,,
P. 78_S. 27,SELANGOR,P. 78,ULU SELANGOR,S. 27,ULU BERNAM,ALLIANCE - UMNO,SHOIB BIN HAJI AHMAD,MALE,,
P. 78_S. 28,SELANGOR,P. 78,ULU SELANGOR,S. 28,KUALA KUBU,ALLIANCE - MCA,CHAN KEONG HON,MALE,,
P. 79_S. 1,NEGRI SEMBILAN,P. 79,KUALA PILAH,S. 1,SRI MENANTI,ALLIANCE - UMNO,MANSOR BIN OTHMAN,MALE,,
P. 79_S. 2,NEGRI SEMBILAN,P. 79,KUALA PILAH,S. 2,JOHOL,ALLIANCE - UMNO,SAPIAH BINTI TALIB,FEMALE,,
P. 79_S. 3,NEGRI SEMBILAN,P. 79,KUALA PILAH,S. 3,ULU MUAR,ALLIANCE - UMNO,ABD. KADIR BIN ABDULLAH,MALE,,
P. 79_S. 4,NEGRI SEMBILAN,P. 79,KUALA PILAH,S. 4,PILAH,ALLIANCE - UMNO,M. IDRIS BIN MATSIL,MALE,56,
P. 80_S. 5,NEGRI SEMBILAN,P. 80,SEREMBAN TIMOR,S. 5,RANTAU,ALLIANCE - MIC,S. V. VELOO (VELOO A/L SAMINATHAN),MALE,,
P. 80_S. 6,NEGRI SEMBILAN,P. 80,SEREMBAN TIMOR,S. 6,SUNGEI UJONG,DAP,LIEW AH KIM,MALE,31,
P. 80_S. 7,NEGRI SEMBILAN,P. 80,SEREMBAN TIMOR,S. 7,RAHANG,DAP,CHEN MAN HIN,MALE,45,
P. 81_S. 8,NEGRI SEMBILAN,P. 81,REMBAU - TAMPIN,S. 8,TERENTANG,ALLIANCE - UMNO,HAJI REDZA BIN HAJI MOHD. SAID,MALE,,
P. 81_S. 9,NEGRI SEMBILAN,P. 81,REMBAU - TAMPIN,S. 9,KOTA,ALLIANCE - UMNO,DAHALAN BIN AMAN,MALE,,
P. 81_S. 10,NEGRI SEMBILAN,P. 81,REMBAU - TAMPIN,S. 10,TAMPIN,ALLIANCE - UMNO,MD. TAHA BIN ABD. TALIB,MALE,,Y
P. 81_S. 11,NEGRI SEMBILAN,P. 81,REMBAU - TAMPIN,S. 11,GEMAS,ALLIANCE - MCA,LIM HENG SENG,MALE,,
P. 82_S. 12,NEGRI SEMBILAN,P. 82,PORT DICKSON,S. 12,JIMAH,DAP,OH KENG SENG,MALE,,
P. 82_S. 13,NEGRI SEMBILAN,P. 82,PORT DICKSON,S. 13,LUKUT,DAP,CHIN CHAN SUNG,MALE,,
P. 82_S. 14,NEGRI SEMBILAN,P. 82,PORT DICKSON,S. 14,SI - RUSA,DAP,HAJI HASSAN BIN HAJI AHMAD,MALE,,
P. 82_S. 15,NEGRI SEMBILAN,P. 82,PORT DICKSON,S. 15,PASIR PANJANG,DAP,LEE GEOK SHEN,MALE,,
P. 82_S. 16,NEGRI SEMBILAN,P. 82,PORT DICKSON,S. 16,LINGGI,DAP,SOORIAN ARJUNAN,MALE,,
P. 83_S. 17,NEGRI SEMBILAN,P. 83,JELEBU - JEMPOL,S. 17,KUALA KLAWANG,ALLIANCE - MCA,LIM KIM KEE,MALE,,
P. 83_S. 18,NEGRI SEMBILAN,P. 83,JELEBU - JEMPOL,S. 18,PERTANG,ALLIANCE - UMNO,AMINUDDIN BIN ABD. MANAF,MALE,,
P. 83_S. 19,NEGRI SEMBILAN,P. 83,JELEBU - JEMPOL,S. 19,BAHAU,ALLIANCE - MCA,THONG HIANG KIM,MALE,,Y
P. 83_S. 20,NEGRI SEMBILAN,P. 83,JELEBU - JEMPOL,S. 20,ROMPIN,ALLIANCE - MCA,YEE KOK CHING,MALE,,
P. 83_S. 21,NEGRI SEMBILAN,P. 83,JELEBU - JEMPOL,S. 21,JEMPOL,ALLIANCE - UMNO,HAJI MOHD. KHATIB BIN MOHD. NOOR,MALE,,
P. 84_S. 22,NEGRI SEMBILAN,P. 84,SEREMBAN BARAT,S. 22,LENGGENG,ALLIANCE - UMNO,ZAINALABIDIN BIN MOHD. LATI,MALE,,
P. 84_S. 23,NEGRI SEMBILAN,P. 84,SEREMBAN BARAT,S. 23,LABU,ALLIANCE - UMNO,AHMAD BIN ABDUL MANAF,MALE,,
P. 84_S. 24,NEGRI SEMBILAN,P. 84,SEREMBAN BARAT,S. 24,BUKIT NANAS,DAP,SINNATHAMBY SEEVERATNAM,MALE,,
P. 85_S. 1,MALACCA,P. 85,MALACCA TENGAH,S. 1,TANJONG KLING,ALLIANCE - UMNO,HAJI AHMAD BIN HAJI MANAP,MALE,,
P. 85_S. 2,MALACCA,P. 85,MALACCA TENGAH,S. 2,BUKIT RAMBAI,DAP,LIM YAK TE,MALE,,
P. 85_S. 3,MALACCA,P. 85,MALACCA TENGAH,S. 3,BATU BERENDAM,ALLIANCE - UMNO,MOHD. BIN HAJI AB. RAHMAN,MALE,,
P. 85_S. 4,MALACCA,P. 85,MALACCA TENGAH,S. 4,SEMABOK,ALLIANCE - MCA,NG CHONG CHEE,MALE,,
P. 85_S. 5,MALACCA,P. 85,MALACCA TENGAH,S. 5,KANDANG,ALLIANCE - UMNO,AB. HADI BIN ABAS,MALE,,
P. 86_S. 6,MALACCA,P. 86,BANDAR MALACCA,S. 6,KOTA SELATAN,GERAKAN,TAN GIAP SENG,MALE,,
P. 86_S. 7,MALACCA,P. 86,BANDAR MALACCA,S. 7,KOTA TENGAH,DAP,MICHAEL KHONG CHYE HUAT,MALE,,
P. 86_S. 8,MALACCA,P. 86,BANDAR MALACCA,S. 8,KOTA BARAT,DAP,HO MONG YEW,MALE,,
P. 86_S. 9,MALACCA,P. 86,BANDAR MALACCA,S. 9,KOTA UTARA,ALLIANCE - MCA,TAN CHENG SWEE,MALE,,
P. 86_S. 10,MALACCA,P. 86,BANDAR MALACCA,S. 10,KOTA TIMOR,DAP,BERNARD STA MARIA,MALE,25,
P. 87_S. 11,MALACCA,P. 87,MALACCA UTARA,S. 11,SUNGEI BHARU,ALLIANCE - UMNO,ABDULLAH BIN SAMAD,MALE,,
P. 87_S. 12,MALACCA,P. 87,MALACCA UTARA,S. 12,RAMUAN CHINA,ALLIANCE - UMNO,AB. GHANI BIN MOHD. ALI,MALE,,
P. 87_S. 13,MALACCA,P. 87,MALACCA UTARA,S. 13,MASJID TANAH,ALLIANCE - UMNO,ABDUL GHANI BIN ISHAK,MALE,,
P. 87_S. 14,MALACCA,P. 87,MALACCA UTARA,S. 14,ALOR GAJAH,ALLIANCE - UMNO,DATO' HAJI TALIB BIN HAJI KARIM,MALE,,
P. 87_S. 15,MALACCA,P. 87,MALACCA UTARA,S. 15,PULAU SEBANG,ALLIANCE - MCA,YEOW KAY,MALE,,Y
P. 88_S. 16,MALACCA,P. 88,MALACCA SELATAN,S. 16,BATANG MALAKA,ALLIANCE - UMNO,HAJI AHMAD BIN HAJI JONED,MALE,,
P. 88_S. 17,MALACCA,P. 88,MALACCA SELATAN,S. 17,RIM,ALLIANCE - UMNO,MOHAMED JUDDI BIN ABDULLAH,MALE,,
P. 88_S. 18,MALACCA,P. 88,MALACCA SELATAN,S. 18,JASIN,ALLIANCE - MCA,TAN NAI KWI,MALE,,
P. 88_S. 19,MALACCA,P. 88,MALACCA SELATAN,S. 19,SERKAM,ALLIANCE - UMNO,HUSSAIN BIN HAJI YAHYA,MALE,,
P. 88_S. 20,MALACCA,P. 88,MALACCA SELATAN,S. 20,SUNGEI RAMBAI,ALLIANCE - UMNO,HAJI AHMAD DAHAN BIN HAJI SALLEH,MALE,,
P. 89_S. 1,JOHORE,P. 89,MUAR DALAM,S. 1,BUKIT SERAMPANG,ALLIANCE - UMNO,ABD. RAHMAN BIN MAHMUD,MALE,,
P. 89_S. 2,JOHORE,P. 89,MUAR DALAM,S. 2,JORAK,ALLIANCE - UMNO,DATO' HAJI OSMAN BIN SAAD,MALE,46,Y
P. 90_S. 3,JOHORE,P. 90,SEGAMAT SELATAN,S. 3,LABIS,ALLIANCE - MCA,CHIANG KEE FOON @ TEO AH KHIANG,MALE,33,
P. 90_S. 4,JOHORE,P. 90,SEGAMAT SELATAN,S. 4,BEKOK,ALLIANCE - MCA,SIM KIM CHONG @ SIEW AH SEE,MALE,,
P. 91_S. 5,JOHORE,P. 91,MUAR PANTAI,S. 5,BANDAR MAHARANI,ALLIANCE - MCA,CHUA SONG LIM,MALE,,
P. 91_S. 6,JOHORE,P. 91,MUAR PANTAI,S. 6,PARIT BAKAR,ALLIANCE - UMNO,HAJI AZIZ BIN ISHAK,MALE,,Y
P. 92_S. 7,JOHORE,P. 92,MUAR SELATAN,S. 7,PARIT JAWA,ALLIANCE - UMNO,DATIN ZAHARAH BINTI ABDUL MAJID,FEMALE,,Y
P. 92_S. 8,JOHORE,P. 92,MUAR SELATAN,S. 8,SIMPANG KIRI,ALLIANCE - UMNO,HAJI OTHMAN BIN HAJI TAIB,MALE,,
P. 93_S. 9,JOHORE,P. 93,BATU PAHAT,S. 9,BROLEH,ALLIANCE - UMNO,MOHD. SALLEH BIN HAJI TAHIR,MALE,,
P. 93_S. 10,JOHORE,P. 93,BATU PAHAT,S. 10,BANDAR PENGGARAM,ALLIANCE - MCA,TING PIK HONG @ TAN SIEW YONG,MALE,,
P. 94_S. 11,JOHORE,P. 94,BATU PAHAT DALAM,S. 11,TANJONG SEMBRONG,ALLIANCE - UMNO,REDZUAN BIN HAJI SALIM @ RIDWAN SALIM BILAL,MALE,,
P. 94_S. 12,JOHORE,P. 94,BATU PAHAT DALAM,S. 12,AYER HITAM,ALLIANCE - UMNO,YUSA BIN HAJI NAWAWI,MALE,,
P. 95_S. 13,JOHORE,P. 95,KLUANG UTARA,S. 13,GUNONG LAMBAK,DAP,LEE KAW,MALE,,
P. 95_S. 14,JOHORE,P. 95,KLUANG UTARA,S. 14,SRI LALANG,ALLIANCE - MCA,LOH FOOK YEN,MALE,,
P. 96_S. 15,JOHORE,P. 96,JOHORE TENGGARA,S. 15,KOTA TINGGI,ALLIANCE - MCA,TAN SENG TOON,MALE,,
P. 96_S. 16,JOHORE,P. 96,JOHORE TENGGARA,S. 16,JOHORE LAMA,ALLIANCE - UMNO,ISMAIL BIN SA'ADON,MALE,,
P. 97_S. 17,JOHORE,P. 97,PONTIAN UTARA,S. 17,RENGIT,ALLIANCE - UMNO,JALOK BIN DAING MALIBOK,MALE,,
P. 97_S. 18,JOHORE,P. 97,PONTIAN UTARA,S. 18,BENUT,ALLIANCE - UMNO,HAJI TALIB BIN ALI,MALE,,
P. 98_S. 19,JOHORE,P. 98,PONTIAN SELATAN,S. 19,PONTIAN DALAM,ALLIANCE - UMNO,MOHAMED YASSIN BIN ABD. RAHMAN,MALE,54,
P. 98_S. 20,JOHORE,P. 98,PONTIAN SELATAN,S. 20,PONTIAN KECHIL,INDEPENDENT,ABDULLAH BIN HAJI SUDIN,MALE,,
P. 99_S. 21,JOHORE,P. 99,KLUANG SELATAN,S. 21,RENGAM,ALLIANCE - UMNO,SYED ZAIN BIN IDRUS,MALE,,
P. 99_S. 22,JOHORE,P. 99,KLUANG SELATAN,S. 22,SENAI - KULAI,ALLIANCE - MCA,LAU TONG,MALE,29,
P. 100_S. 23,JOHORE,P. 100,JOHORE BAHRU TIMOR,S. 23,PLENTONG,ALLIANCE - UMNO,HASNAH BINTI AHMAD,FEMALE,,
P. 100_S. 24,JOHORE,P. 100,JOHORE BAHRU TIMOR,S. 24,TANJONG PETRI,ALLIANCE - UMNO,ABDUL HAMID BIN HAJI RAHMAT,MALE,,
P. 101_S. 25,JOHORE,P. 101,JOHORE BAHRU BARAT,S. 25,GELANG PATAH,ALLIANCE - UMNO,SYED MOHAMAD BIN IDRUS,MALE,,
P. 101_S. 26,JOHORE,P. 101,JOHORE BAHRU BARAT,S. 26,TAMPOI,ALLIANCE - UMNO,ELLAS BIN UDIN,MALE,,
P. 102_S. 27,JOHORE,P. 102,JOHORE TIMOR,S. 27,ENDAU,ALLIANCE - UMNO,RAMLI BIN HAJI OTHMAN,MALE,,
P. 102_S. 28,JOHORE,P. 102,JOHORE TIMOR,S. 28,MERSING,ALLIANCE - MCA,POH SWEE LIM,MALE,,Y
P. 103_S. 29,JOHORE,P. 103,SEGAMAT UTARA,S. 29,BATU ANAM,ALLIANCE - MIC,G. PASAMANICKAM,MALE,,
P. 103_S. 30,JOHORE,P. 103,SEGAMAT UTARA,S. 30,BANDAR SEGAMAT,ALLIANCE - MCA,TAN PENG KHOON,MALE,,
P. 104_S. 31,JOHORE,P. 104,MUAR UTARA,S. 31,TANGKAK,ALLIANCE - MCA,LAI KUEN TEE,MALE,,
P. 104_S. 32,JOHORE,P. 104,MUAR UTARA,S. 32,SEROM,ALLIANCE - UMNO,NGAH BIN A. RAHMAN,MALE,,
P. 121_S. 1,SARAWAK,P. 121,BAU - LUNDU,S. 1,LUNDU,SUPP,CHONG KIM MOOK,MALE,,
P. 121_S. 2,SARAWAK,P. 121,BAU - LUNDU,S. 2,BAU,SUPP,ONG AH KIM,MALE,,
P. 122_S. 3,SARAWAK,P. 122,BANDAR KUCHING,S. 3,KUCHING BARAT,SARAWAK ALLIANCE  - SCA,CHENG YEW KIEW,MALE,,
P. 122_S. 4,SARAWAK,P. 122,BANDAR KUCHING,S. 4,KUCHING TIMOR,SUPP,STEPHEN K.T. YONG,MALE,48,
P. 123_S. 5,SARAWAK,P. 123,SANTUBONG,S. 5,SEMARIANG,SARAWAK ALLIANCE - BUMIPUTERA,AJIBAH ABOL,FEMALE,,
P. 123_S. 6,SARAWAK,P. 123,SANTUBONG,S. 6,SEKAMA,SUPP,SIM KHENG HONG,MALE,,
P. 124_S. 7,SARAWAK,P. 124,SAMARAHAN,S. 7,SEBANDI,SARAWAK ALLIANCE - BUMIPUTERA,IKHWAN BIN ABANG HAJI ZAINEI,MALE,,
P. 124_S. 8,SARAWAK,P. 124,SAMARAHAN,S. 8,MUARA TUANG,SARAWAK ALLIANCE - BUMIPUTERA,MOHAMAD MUSA,MALE,,
P. 125_S. 9,SARAWAK,P. 125,PADAWAN,S. 9,BATU KAWAH,SUPP,CHONG KIUN KONG,MALE,,
P. 125_S. 10,SARAWAK,P. 125,PADAWAN,S. 10,BENGOH,SUPP,SEGUS AK GINYAI,MALE,,
P. 126_S. 11,SARAWAK,P. 126,SERIAN,S. 11,TARAT,SNAP,NELSON KUNDAI NGARENG,MALE,,
P. 126_S. 12,SARAWAK,P. 126,SERIAN,S. 12,TEBAKANG,SNAP,MICHAEL BEN,MALE,34,
P. 127_S. 13,SARAWAK,P. 127,SIMUNJAN,S. 13,SEMERA,SARAWAK ALLIANCE  - SCA,LEE THIAM KEE (PUTEH),MALE,,
P. 127_S. 14,SARAWAK,P. 127,SIMUNJAN,S. 14,GEDONG,SARAWAK ALLIANCE - BUMIPUTERA,ABANG HAJI ABDULRAHIM,MALE,,
P. 128_S. 15,SARAWAK,P. 128,BATANG LUPAR,S. 15,LINGGA - SEBUYAU,PESAKA (1),DATO' PENGHULU TAWI SLI,MALE,57,
P. 128_S. 16,SARAWAK,P. 128,BATANG LUPAR,S. 16,SIMANGGANG,SNAP,NELSON LIAP KUDU,MALE,,
P. 129_S. 17,SARAWAK,P. 129,LUBOK ANTU,S. 17,ENGKILILI - SKRANG,PESAKA (1),SIMON DEMBAB MAJA,MALE,,
P. 129_S. 18,SARAWAK,P. 129,LUBOK ANTU,S. 18,ULU AI,SNAP,DAVID AK JEMUT,MALE,,
P. 130_S. 19,SARAWAK,P. 130,BETONG,S. 19,SARIBAS,SARAWAK ALLIANCE - BUMIPUTERA,KIHOK BIN AMAT,MALE,,
P. 130_S. 20,SARAWAK,P. 130,BETONG,S. 20,LAYAR,SNAP,DATO' STEPHEN KALONG NINGKAN,MALE,49,
P. 131_S. 21,SARAWAK,P. 131,SARATOK,S. 21,KALAKA,PESAKA (1),WAN ALWI BIN TUANKU IBRAHIM,MALE,,
P. 131_S. 22,SARAWAK,P. 131,SARATOK,S. 22,KRIAN,SNAP,DUNSTAN ENDAWI AK ENCHANA,MALE,,
P. 132_S. 23,SARAWAK,P. 132,SARIKEI,S. 23,KUALA RAJANG,SARAWAK ALLIANCE - BUMIPUTERA,DATO' HAJI ABDUL RAHMAN YA'KUB,MALE,41,
P. 132_S. 24,SARAWAK,P. 132,SARIKEI,S. 24,REPOK,SUPP,KHOO PENG LOONG,MALE,,
P. 133_S. 25,SARAWAK,P. 133,PAYANG,S. 25,MATU-DARO,SARAWAK ALLIANCE - BUMIPUTERA,AWANG HIPNI BIN PENGIRAN ARU,MALE,,
P. 133_S. 26,SARAWAK,P. 133,PAYANG,S. 26,BINATANG,SUPP,ANTHONY TEO TIAO GIN,MALE,,
P. 134_S. 27,SARAWAK,P. 134,BANDAR SIBU,S. 27,SIBU TENGAH,SUPP,CHEW KIM POON,MALE,,
P. 134_S. 28,SARAWAK,P. 134,BANDAR SIBU,S. 28,SIBU LUAR,SUPP,WONG KAH SING,MALE,,
P. 135_S. 29,SARAWAK,P. 135,RAJANG,S. 29,IGAN,SARAWAK ALLIANCE  - SCA,LING BENG SIONG,MALE,,
P. 135_S. 30,SARAWAK,P. 135,RAJANG,S. 30,DUDONG,SUPP,KONG CHUNG SIEW,MALE,,
P. 136_S. 31,SARAWAK,P. 136,MUKAH,S. 31,BALINGIAN,SARAWAK ALLIANCE - BUMIPUTERA,MOHD. PAUZI BIN HAMDANI,MALE,,
P. 136_S. 32,SARAWAK,P. 136,MUKAH,S. 32,OYA,SARAWAK ALLIANCE - BUMIPUTERA,VINCENT FERRER SUYONG,MALE,,
P. 137_S. 33,SARAWAK,P. 137,JULAU,S. 33,PAKAN,PESAKA (1),MANDI AK SANAR,MALE,,
P. 137_S. 34,SARAWAK,P. 137,JULAU,S. 34,MELUAN,SNAP,GRAMONG AK JELIAN,MALE,,
P. 138_S. 35,SARAWAK,P. 138,KANOWIT,S. 35,MACHAN,PESAKA (1),THOMAS KANA,MALE,48,
P. 138_S. 36,SARAWAK,P. 138,KANOWIT,S. 36,NGEMAH,INDEPENDENT,LIAS AK KANA,MALE,,
P. 139_S. 37,SARAWAK,P. 139,KAPIT,S. 37,SONG,SNAP,NGELAMBONG BANGAU,MALE,,
P. 139_S. 38,SARAWAK,P. 139,KAPIT,S. 38,PELAGUS,PESAKA (1),BENNET JARROW,MALE,,
P. 140_S. 39,SARAWAK,P. 140,ULU RAJANG,S. 39,BALEH,PESAKA (1),KANYAN AK TEMENGGONG KOH,MALE,,
P. 140_S. 40,SARAWAK,P. 140,ULU RAJANG,S. 40,BELAGA,SUPP,NYIPA KILAH,MALE,33,
P. 141_S. 41,SARAWAK,P. 141,BINTULU,S. 41,TATAU,SARAWAK ALLIANCE - BUMIPUTERA,AWG. ISMAIL BIN PG. ZAINUDDIN,MALE,,
P. 141_S. 42,SARAWAK,P. 141,BINTULU,S. 42,KEMENA,PESAKA (1),AHOK AK JALIN,MALE,45,
P. 142_S. 43,SARAWAK,P. 142,MIRI - SUBIS,S. 43,SUBIS,SNAP,FRANCIS LOKE,MALE,,
P. 142_S. 44,SARAWAK,P. 142,MIRI - SUBIS,S. 44,MIRI,SARAWAK ALLIANCE  - SCA,CHIA CHIN SHIN,MALE,,
P. 143_S. 45,SARAWAK,P. 143,BARAM,S. 45,MARUDI,SNAP,EDWARD JELI AK BLAYONG,MALE,45,
P. 143_S. 46,SARAWAK,P. 143,BARAM,S. 46,TELANG USAN,SNAP,BALAN SELING,MALE,33,
P. 144_S. 47,SARAWAK,P. 144,LIMBANG - LAWAS,S. 47,LIMBANG,SNAP,DATO' JAMES WONG KIM MIN,MALE,47,
P. 144_S. 48,SARAWAK,P. 144,LIMBANG - LAWAS,S. 48,LAWAS,SARAWAK ALLIANCE - BUMIPUTERA,AWANG DAUD BIN AWANG METUSIN,MALE,,
