UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P. 58_N.17,PERAK,P. 58,CHENDEROH,N.17,LUBOK MERBAU,BN - UMNO,HAJI JAMAL NASIR B. RASDI,MALE,,
P. 59_N.18,PERAK,P. 59,SUNGAI SIPUT,N.18,LINTANG,BN - UMNO,DATO HAJI FADIL HARUN,MALE,,
P. 59_N.19,PERAK,P. 59,SUNGAI SIPUT,N.19,JALONG,BN - GERAKAN,DATO CHANG KO YOUN,MALE,,
P. 60_N.20,PERAK,P. 60,TAMBUN,N.20,MANJOI,BN - UMNO,NADZRI BIN ISMAIL,MALE,,
P. 60_N.21,PERAK,P. 60,TAMBUN,N.21,HULU KINTA,BN - UMNO,MAZIDAH BT ZAKARIA,FEMALE,,
P. 61_N.22,PERAK,P. 61,IPOH TIMOR,N.22,TAMAN CANNING,BN - GERAKAN,HIEW YEW CAN,MALE,,
P. 61_N.23,PERAK,P. 61,IPOH TIMOR,N.23,TEBING TINGGI,BN - MCA,CHEW WAI KHOON,MALE,,
P. 61_N.24,PERAK,P. 61,IPOH TIMOR,N.24,PASIR PINJI,BN - MCA,CHAN KAM,MALE,,
P. 62_N.25,PERAK,P. 62,IPOH BARAT,N.25,BERCHAM,BN - MCA,TAN CHIN MENG,MALE,,
P. 62_N.26,PERAK,P. 62,IPOH BARAT,N.26,BUNTONG,BN - MCA,YIK PHOOI HONG,MALE,,
P. 63_N.27,PERAK,P. 63,BATU GAJAH,N.27,MENGLEMBU,BA - DAP,KEONG MENG SING,,,
P. 63_N.28,PERAK,P. 63,BATU GAJAH,N.28,LAHAT,BN - MCA,LEE KON YIN,,,
P. 64_N.29,PERAK,P. 64,KUALA KANGSAR,N.29,BUKIT CHANDAN,BN - UMNO,AHMAD BIN JAAFAR,MALE,,
P. 64_N.30,PERAK,P. 64,KUALA KANGSAR,N.30,MANONG,BN - UMNO,RAMLY BIN ZAHARI,MALE,,
P. 65_N.31,PERAK,P. 65,BERUAS,N.31,PENGKALAN BAHARU,BN - UMNO,HAMDI BIN ABU BAKAR,MALE,,
P. 65_N.32,PERAK,P. 65,BERUAS,N.32,PANTAI REMIS,BA - DAP,NGA KOR MING,MALE,,
P. 66_N.33,PERAK,P. 66,PARIT,N.33,BELANJA,BA - PAS,DR. FAIZOL FADZLI BIN HAJI MOHAMED,MALE,,
P. 66_N.34,PERAK,P. 66,PARIT,N.34,BOTA,BA - PKN,KAPT (B) USAILI BIN ALIAS,MALE,,
P. 67_N.35,PERAK,P. 67,GOPENG,N.35,RAPAT SETIA,BN - MCA,CHANG KON YOU @ CHEN KWAN WU,,51,
P. 67_N.36,PERAK,P. 67,GOPENG,N.36,TEJA,BN - MCA,HO WAI CHEONG,MALE,,
P. 68_N.37,PERAK,P. 68,KAMPAR,N.37,TUALANG SEKAH,BN - UMNO,HJ. MOHD. RADZI MANAN,MALE,,
P. 68_N.38,PERAK,P. 68,KAMPAR,N.38,KUALA DIPANG,BN - MCA,DR. CHONG FAH,MALE,,
P. 68_N.39,PERAK,P. 68,KAMPAR,N.39,MALIM NAWAR,BN - MCA,LEE CHEE LEONG,MALE,,
P. 69_N.40,PERAK,P. 69,TAPAH,N.40,CHENDERIANG,BN - MCA,ONG KA CHUAN,MALE,,
P. 69_N.41,PERAK,P. 69,TAPAH,N.41,AYER KUNING,BN - UMNO,DATO' HJ. AZMAN BIN MAHALAN,MALE,,
P. 70_N.42,PERAK,P. 70,PASIR SALAK,N.42,SUNGAI MANIK,BN - UMNO,DATO' SERI MOHAMED NAZRI HAJI ABDUL RAHIM,MALE,,
P. 70_N.43,PERAK,P. 70,PASIR SALAK,N.43,KAMPONG GAJAH,BN - UMNO,AINON KHARIYAH BINTI MOHD. ABAS,FEMALE,,
P. 71_N.44,PERAK,P. 71,LUMUT,N.44,PANGKOR,BN - UMNO,MOHAMAD WAJDI ISHAK,MALE,,
P. 71_N.45,PERAK,P. 71,LUMUT,N.45,PASIR PANJANG,BN - MIC,K. MUNISAMY,MALE,,
P. 71_N.46,PERAK,P. 71,LUMUT,N.46,SITIAWAN,BA - DAP,HU CHAN YOU,MALE,,
P. 72_N.47,PERAK,P. 72,BAGAN DATOK,N.47,RUNGKUP,BN - UMNO,ABDULLAH BIN AHMAD,MALE,,
P. 72_N.48,PERAK,P. 72,BAGAN DATOK,N.48,HUTAN MELINTANG,BN - MIC,DATO' G. RAJOO,MALE,,
P. 73_N.49,PERAK,P. 73,TELOK INTAN,N.49,PASIR BEDAMAR,BA - DAP,SEAH LEONG PENG,MALE,,
P. 73_N.50,PERAK,P. 73,TELOK INTAN,N.50,CHANGKAT JONG,BN - UMNO,IR. ONN B. HAMZAH,MALE,,
P. 74_N.51,PERAK,P. 74,TANJONG MALIM,N.51,SUNGKAI,BN - MIC,R. GANESAN,MALE,,
P. 74_N.52,PERAK,P. 74,TANJONG MALIM,N.52,SLIM,BN - UMNO,JUNUS B. WAHID,MALE,,
P. 75_N.1,PAHANG,P. 75,LIPIS,N.1,CAMERON HIGHLANDS,BN - MCA,DATO LAW KEE LONG,MALE,,
P. 75_N.2,PAHANG,P. 75,LIPIS,N.2,JELAI,BN - UMNO,DATO' HAJI OMAR BIN OTHMAN,MALE,,
P. 75_N.3,PAHANG,P. 75,LIPIS,N.3,PADANG TENGKU,BN - UMNO,HJ ABDUL HALIM B MANSOR,MALE,,
P. 75_N.4,PAHANG,P. 75,LIPIS,N.4,CEKA,BN - MCA,FONG KOONG FUEE,,,
P. 76_N.5,PAHANG,P. 76,RAUB,N.5,BENTA,BN - UMNO,MOHD SOFFI BIN TAN SRI HAJI ABDUL RAZAK,MALE,,
P. 76_N.6,PAHANG,P. 76,RAUB,N.6,BATU TALAM,BN - UMNO,TENGKU PARIS B. TENGKU RAZLAN,MALE,,
P. 76_N.7,PAHANG,P. 76,RAUB,N.7,TERAS,BN - MCA,CHAN CHOON FAH,,,
P. 76_N.8,PAHANG,P. 76,RAUB,N.8,DONG,BN - UMNO,DATO HAJI SHAHIRUDDIN AB. MOIN,MALE,,
P. 77_N.9,PAHANG,P. 77,JERANTUT,N.9,TAHAN,BA - PAS,CIK MALIK,MALE,,
P. 77_N.10,PAHANG,P. 77,JERANTUT,N.10,DAMAK,BN - MCA,LAU LEE,MALE,,
P. 77_N.11,PAHANG,P. 77,JERANTUT,N.11,PULAU TAWAR,BN - UMNO,DR. AHMAD SHUKRI BIN ISMAIL,MALE,,
P. 78_N.12,PAHANG,P. 78,KUANTAN,N.12,BESERAH,BN - UMNO,DATO HAJI FAUZI A. RAHMAN,MALE,,
P. 78_N.13,PAHANG,P. 78,KUANTAN,N.13,TERUNTUM,BN - MCA,DATO' KAN TONG LEONG,MALE,60,
P. 78_N.14,PAHANG,P. 78,KUANTAN,N.14,INDERA MAHKOTA,BN - MCA,TI LIAN KER,MALE,,
P. 79_N.15,PAHANG,P. 79,PAYA BESAR,N.15,SUNGAI LEMBING,BN - UMNO,TUAN HAJI MD. SOHAIMI BIN HAJI MOHAMED SHAH,MALE,,
P. 79_N.16,PAHANG,P. 79,PAYA BESAR,N.16,LEPAR,BN - UMNO,HJ. AHMAD TAJUDIN B. HJ. SULAIMAN,MALE,,
P. 79_N.17,PAHANG,P. 79,PAYA BESAR,N.17,PENUR,BA - PAS,ABDUL AZIZ HAJI LONG,MALE,,
P. 80_N.18,PAHANG,P. 80,PEKAN,N.18,KUALA PAHANG,BA - PAS,MOHD IQBAL HAMDY BIN MOHD RUSDI,MALE,,
P. 80_N.19,PAHANG,P. 80,PEKAN,N.19,BEBAR,BN - UMNO,ISHAK BIN MUHAMAD,MALE,,
P. 80_N.20,PAHANG,P. 80,PEKAN,N.20,CINI,BA - PKN,MOHD JAFRI HJ ABDUL RASHID,MALE,,
P. 81_N.21,PAHANG,P. 81,MARAN,N.21,LUIT,BN - UMNO,HJ. AHMAD MUNAWAR BIN HJ. ABDUL JALIL,MALE,,
P. 81_N.22,PAHANG,P. 81,MARAN,N.22,HULU JEMPUL,BN - UMNO,ROSNI ZAHARI,MALE,,
P. 81_N.23,PAHANG,P. 81,MARAN,N.23,JENGKA,BA - PAS,USTAZ DATO' TUAN IBRAHIM,MALE,,
P. 81_N.24,PAHANG,P. 81,MARAN,N.24,CENUR,BN - UMNO,DATO HJ. TAN MOHD AMINUDDIN B. HJ. ISHAK,MALE,,
P. 82_N.25,PAHANG,P. 82,MENTEKAB,N.25,JENDERAK,BN - UMNO,HAJI MOHAMED BIN HAJI JAAFAR,MALE,,
P. 82_N.26,PAHANG,P. 82,MENTEKAB,N.26,SANGGANG,BN - UMNO,DATO' HAJI ABDULLAH BIN HAJI KIA,MALE,,
P. 82_N.27,PAHANG,P. 82,MENTEKAB,N.27,LANCANG,BN - UMNO,HAJI MOHD SHARKAR HAJI SHAMSUDIN,MALE,,
P. 83_N.28,PAHANG,P. 83,BENTUNG,N.28,BILUT,BN - MCA,HOH KHAI MUN,MALE,,
P. 83_N.29,PAHANG,P. 83,BENTUNG,N.29,KETARI,BN - GERAKAN,DATO LOKE KOON KAM,MALE,,
P. 83_N.30,PAHANG,P. 83,BENTUNG,N.30,SABAI,BN - MIC,M. DAVENDRAN,MALE,,
P. 83_N.31,PAHANG,P. 83,BENTUNG,N.31,PELANGAI,BN - UMNO,DATO' SERI ADNAN YAAKOB,MALE,,
P. 84_N.32,PAHANG,P. 84,TEMERLUH,N.32,SEMANTAN,BA - PAS,HAJI IDRIS BIN OMAR,MALE,,
P. 84_N.33,PAHANG,P. 84,TEMERLUH,N.33,TERIANG,BA - DAP,LEONG NGAH NGAH,MALE,,
P. 84_N.34,PAHANG,P. 84,TEMERLUH,N.34,GUAI,BA - PAS,MEJAR HJ ABDUL AZIZ YAAKOB,MALE,,
P. 84_N.35,PAHANG,P. 84,TEMERLUH,N.35,BERA,BN - UMNO,MOHD HAYANI B. ABDUL RAHMAN,MALE,,
P. 85_N.36,PAHANG,P. 85,ROMPIN,N.36,BUKIT IBAM,BN - UMNO,DATO' HAJI HASAN BIN ARIFFIN,MALE,,
P. 85_N.37,PAHANG,P. 85,ROMPIN,N.37,MUADZAM SHAH,BN - UMNO,MAZNAH MAZLAN,FEMALE,,
P. 85_N.38,PAHANG,P. 85,ROMPIN,N.38,TIOMAN,BN - UMNO,DATO' HAJI MUSTAFAR BIN ABU BAKAR,MALE,,
P. 86_N.1,SELANGOR,P. 86,SABAK BERNAM,N.1,SUNGAI AIR TAWAR,BN - UMNO,MAY YASIR BIN IKHSAN,MALE,,
P. 86_N.2,SELANGOR,P. 86,SABAK BERNAM,N.2,SABAK,BN - UMNO,DATO' RAJA IDERIS BIN RAJA AHMAD,MALE,,
P. 86_N.3,SELANGOR,P. 86,SABAK BERNAM,N.3,SUNGAI BESAR,BA - PAS,USTAZ SALLEHEN BIN MUKHYI,MALE,,
P. 87_N.4,SELANGOR,P. 87,TANJUNG KARANG,N.4,SUNGAI PANJANG,BN - UMNO,DR. MOHAMAD KHIR BIN TOYO,MALE,,
P. 87_N.5,SELANGOR,P. 87,TANJUNG KARANG,N.5,SEKINCAN,BN - MCA,CHIA KIM LEM,MALE,,
P. 87_N.6,SELANGOR,P. 87,TANJUNG KARANG,N.6,SUNGAI BURUNG,BA - PAS,DATO' DR. HASAN BIN MOHAMED,MALE,,
P. 88_N.7,SELANGOR,P. 88,HULU SELANGOR,N.7,HULU BERNAM,BN - UMNO,DATO' MOHAMED IDRIS ABU BAKAR,MALE,,
P. 88_N.8,SELANGOR,P. 88,HULU SELANGOR,N.8,KUALA KUBU BAHARU,BN - MCA,CH'NG TOH ENG,MALE,,
P. 88_N.9,SELANGOR,P. 88,HULU SELANGOR,N.9,BATANG KALI,BN - UMNO,DATO' HJ. ZAINAL ABIDIN BIN HJ. SAKOM,MALE,,
P. 89_N.10,SELANGOR,P. 89,KUALA SELANGOR,N.10,PERMATANG,BN - UMNO,DATO' SRI (DR) HJ. ABU HASSAN OMAR,MALE,,
P. 89_N.11,SELANGOR,P. 89,KUALA SELANGOR,N.11,IJUK,BN - MIC,DATO' K. SIVALINGAM,MALE,,
P. 89_N.12,SELANGOR,P. 89,KUALA SELANGOR,N.12,JERAM,BN - UMNO,MESRAH BT SELAMAT,FEMALE,55,
P. 90_N.13,SELANGOR,P. 90,SELAYANG,N.13,RAWANG,BN - MCA,DATO' TANG SEE HANG,MALE,,
P. 90_N.14,SELANGOR,P. 90,SELAYANG,N.14,SELAYANG BAHARU,BN - UMNO,DATO' AHMAD BHARI ABD RAHMAN,MALE,,
P. 90_N.15,SELANGOR,P. 90,SELAYANG,N.15,PAYA JARAS,BN - UMNO,DATO' HJ SULAIMAN SAMAT,MALE,,
P. 91_N.16,SELANGOR,P. 91,GOMBAK,N.16,SUNGAI TUA,BN - MIC,V. JAGARASAH,MALE,,
P. 91_N.17,SELANGOR,P. 91,GOMBAK,N.17,GOMBAK SETIA,BA - PAS,USTAZ DATO' HJ. ISMAIL BIN KAMUS,MALE,51,
P. 91_N.18,SELANGOR,P. 91,GOMBAK,N.18,HULU KELANG,BA - PKN,AZMIN ALI,MALE,,
P. 92_N.19,SELANGOR,P. 92,AMPANG JAYA,N.19,AMPANG,BN - UMNO,DATO' HJ MUFTI B. SUIB,MALE,,
P. 92_N.20,SELANGOR,P. 92,AMPANG JAYA,N.20,PANDAN,BN - UMNO,HJ. MAD ARIS BIN HAJI MAD YUSOF,MALE,,
P. 92_N.21,SELANGOR,P. 92,AMPANG JAYA,N.21,LEMBAH JAYA,BN - UMNO,HJ. ISMAIL BIN KIJO,MALE,,
P. 93_N.22,SELANGOR,P. 93,HULU LANGAT,N.22,DUSUN TUA,BN - UMNO,DATO' DR. ZAINAL ABIDIN BIN AHMAD,MALE,,
P. 93_N.23,SELANGOR,P. 93,HULU LANGAT,N.23,KAJANG,BA - PAS,DR. SHAFIE BIN ABU BAKAR,MALE,,
P. 93_N.24,SELANGOR,P. 93,HULU LANGAT,N.24,BERANANG,BN - UMNO,AHAMAD KURIS B MOHD NOR,MALE,,
P. 94_N.25,SELANGOR,P. 94,PJ UTARA,N.25,DAMANSARA UTAMA,BN - MCA,LIM CHOON KIN,MALE,,
P. 94_N.26,SELANGOR,P. 94,PJ UTARA,N.26,KAMPUNG TUNKU,BN - MCA,DR. WONG SAI HOU,MALE,,
P. 95_N.27,SELANGOR,P. 95,PJ SELATAN,N.27,BUKIT GASING,BN - GERAKAN,DR. LIM THUANG SENG,MALE,,
P. 95_N.28,SELANGOR,P. 95,PJ SELATAN,N.28,TAMAN MEDAN,BN - UMNO,NORKHAILA BINTI JAMALUDDIN,FEMALE,,
P. 96_N.29,SELANGOR,P. 96,SERDANG,N.29,PUCUNG,BN - UMNO,DATO' HAJI SALIM B. DIMAN,MALE,,
P. 96_N.30,SELANGOR,P. 96,SERDANG,N.30,SRI KEMBANGAN,BN - MCA,LIEW YUEN KEONG,MALE,39,
P. 96_N.31,SELANGOR,P. 96,SERDANG,N.31,BALAKONG,BN - MCA,HOH HEE LEE,MALE,39,
P. 97_N.32,SELANGOR,P. 97,SUBANG,N.32,BUKIT LANJAN,BN - GERAKAN,LUM WENG KEONG,MALE,47,
P. 97_N.33,SELANGOR,P. 97,SUBANG,N.33,KELANA JAYA,BN - UMNO,DATO' HJ MOHD MOKHTAR BIN HJ. AHMAD DAHLAN,MALE,,
P. 97_N.34,SELANGOR,P. 97,SUBANG,N.34,SUBANG JAYA,BN - MCA,LEE HWA BENG,MALE,,
P. 98_N.35,SELANGOR,P. 98,SHAH ALAM,N.35,BATU TIGA,BN - UMNO,SALAMON BIN SELAMAT,MALE,,
P. 98_N.36,SELANGOR,P. 98,SHAH ALAM,N.36,SUNGAI RENGGAM,BN - UMNO,AHMAD NAWAWI BIN M. ZIN,MALE,,
P. 98_N.37,SELANGOR,P. 98,SHAH ALAM,N.37,KOTA RAJA,BN - MIC,KAMALA GANAPATHY,FEMALE,,
P. 99_N.38,SELANGOR,P. 99,KAPAR,N.38,MERU,BN - UMNO,DATO' JAEI BIN ISMAIL,MALE,,
P. 99_N.39,SELANGOR,P. 99,KAPAR,N.39,SEMENTA,BN - UMNO,DATO' ABD. RAHMAN B PALIL,MALE,,
P. 99_N.40,SELANGOR,P. 99,KAPAR,N.40,SELAT KLANG,BN - UMNO,DATO' ZAINAL @ ZAKARIA BIN MD. DERUS,MALE,,
P. 100_N.41,SELANGOR,P. 100,KLANG,N.41,BANDAR KLANG,BA - DAP,TENG CHANG KHIM,MALE,,
P. 100_N.42,SELANGOR,P. 100,KLANG,N.42,PELABUHAN KLANG,BN - MCA,DATO TEH CHANG YING,MALE,,
P. 101_N.43,SELANGOR,P. 101,KUALA LANGAT,N.43,SIJANGKANG,BN - UMNO,DATO' ABDUL FATAH B. HJ. ISKANDAR,MALE,,
P. 101_N.44,SELANGOR,P. 101,KUALA LANGAT,N.44,TELUK DATUK,BN - MCA,EI KIM HOCK,MALE,,
P. 101_N.45,SELANGOR,P. 101,KUALA LANGAT,N.45,MORIB,BN - UMNO,DATO' ABDUL SAMAD MAHARUDIN,MALE,,
P. 102_N.46,SELANGOR,P. 102,SEPANG,N.46,BATU LAUT,BN - UMNO,MOHD KHAILANI BIN MANGON,MALE,,
P. 102_N.47,SELANGOR,P. 102,SEPANG,N.47,DENGKIL,BN - UMNO,DATO' HAJI MOHD SHARIF BIN JAJANG,MALE,,
P. 102_N.48,SELANGOR,P. 102,SEPANG,N.48,SUNGAI PELIK,BN - MCA,LIEW CHEE KHONG @ LIEW CHEE CHOONG,,,
P. 113_N.1,NEGERI SEMBILAN,P. 113,JELEBU,N.1,CHENNAH,BN - MCA,LIM YONG,,,
P. 113_N.2,NEGERI SEMBILAN,P. 113,JELEBU,N.2,KLAWANG,BN - UMNO,DATO' HJ. SHAMSUL BAHARI BIN MAT,MALE,,
P. 113_N.3,NEGERI SEMBILAN,P. 113,JELEBU,N.3,PERTANG,BN - UMNO,RAZAK BIN MANSOR,MALE,,
P. 113_N.4,NEGERI SEMBILAN,P. 113,JELEBU,N.4,SUNGAI LUI,BN - UMNO,ANUAR RASHIDIN,MALE,,
P. 114_N.5,NEGERI SEMBILAN,P. 114,JEMPOL,N.5,SERTING,BN - UMNO,DATO HJ LILAH BIN HJ YASIN,MALE,,
P. 114_N.6,NEGERI SEMBILAN,P. 114,JEMPOL,N.6,BAHAU,BN - MCA,SEE AH KOW,,,
P. 114_N.7,NEGERI SEMBILAN,P. 114,JEMPOL,N.7,JERAM PADANG,BN - MIC,T. RAJAGOPALU,MALE,,
P. 114_N.8,NEGERI SEMBILAN,P. 114,JEMPOL,N.8,PALONG,BN - UMNO,KAMARUDDIN BIN MOHD. DIN,MALE,,
P. 115_N.9,NEGERI SEMBILAN,P. 115,TAMPIN,N.9,GEMAS,BN - UMNO,DATO' HJ. MOHAMAD YASSIN BIN BAKAR,MALE,,
P. 115_N.10,NEGERI SEMBILAN,P. 115,TAMPIN,N.10,GEMENCHEH,BN - UMNO,DATO WAAD B HJ. MANSOR,MALE,,
P. 115_N.11,NEGERI SEMBILAN,P. 115,TAMPIN,N.11,REPAH,BN - MCA,GAN CHIN YAP,,,
P. 115_N.12,NEGERI SEMBILAN,P. 115,TAMPIN,N.12,KOTA,BN - UMNO,ZAHARUDIN MOHD SHARIFF,MALE,,
P. 116_N.13,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.13,JUASSEH,BN - UMNO,HASAN BIN MALEK,MALE,,
P. 116_N.14,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.14,SENALING,BN - UMNO,HAJI ISMAIL LASIM,MALE,,
P. 116_N.15,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.15,JOHOL,BN - UMNO,DATO' DARUS SALIM BIN BULIN,MALE,,
P. 116_N.16,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.16,PILAH,BN - UMNO,NORHAYATI BINTI OMAR,FEMALE,,
P. 116_N.17,NEGERI SEMBILAN,P. 116,KUALA PILAH,N.17,SERI MENANTI,BN - UMNO,HAJI IBRAHIM BIN JAHAYA,MALE,,
P. 117_N.18,NEGERI SEMBILAN,P. 117,SEREMBAN,N.18,NILAI,BN - MCA,PETER LAI YIT FEE,MALE,,
P. 117_N.19,NEGERI SEMBILAN,P. 117,SEREMBAN,N.19,LENGGENG,BN - UMNO,DATO' ISHAK ISMAIL,MALE,,
P. 117_N.20,NEGERI SEMBILAN,P. 117,SEREMBAN,N.20,SENAWANG,BN - GERAKAN,DATO' WOO AH LEK,,,
P. 117_N.21,NEGERI SEMBILAN,P. 117,SEREMBAN,N.21,AMPANGAN,BN - UMNO,HAJI ZAKARIA NORDIN,MALE,42,
P. 117_N.22,NEGERI SEMBILAN,P. 117,SEREMBAN,N.22,LOBAK,BN - MCA,KHOO SENG HOCK,,51,
P. 118_N.23,NEGERI SEMBILAN,P. 118,RASAH,N.23,LABU,BN - UMNO,MUHAMAD SHAHLAN BIN SHAID,MALE,,
P. 118_N.24,NEGERI SEMBILAN,P. 118,RASAH,N.24,TEMIANG,BN - MCA,LEE YUEN FONG,,,
P. 118_N.25,NEGERI SEMBILAN,P. 118,RASAH,N.25,RAHANG,BN - MCA,YIP CHEE KIONG,,,
P. 118_N.26,NEGERI SEMBILAN,P. 118,RASAH,N.26,MAMBAU,BN - MCA,YU CHOK TOW,,,
P. 118_N.27,NEGERI SEMBILAN,P. 118,RASAH,N.27,RANTAU,BN - UMNO,AB. GHANI HASSAN,MALE,,
P. 119_N.28,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.28,CHEMBONG,BN - UMNO,FIRDAUS HARUN,MALE,,
P. 119_N.29,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.29,LINGGI,BN - UMNO,MOHD ISA BIN ABD. SAMAD,MALE,,
P. 119_N.30,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.30,PASIR PANJANG,BN - UMNO,SAINY BIN EDRIS,MALE,,
P. 119_N.31,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.31,SI RUSA,BN - MIC,E.M. YOHEVEL,,,
P. 119_N.32,NEGERI SEMBILAN,P. 119,TELOK KEMANG,N.32,LUKUT,BN - MCA,YEO CHAI THIAM,,,
P. 120_N.1,MELAKA,P. 120,ALOR GAJAH,N.1,KUALA LINGGI,BN - UMNO,DATUK IBRAHIM BIN DURUM,MALE,,
P. 120_N.2,MELAKA,P. 120,ALOR GAJAH,N.2,RAMUAN CHINA,BN - UMNO,DATUK HJ. LONG BIN SAID,MALE,,
P. 120_N.3,MELAKA,P. 120,ALOR GAJAH,N.3,MELEKEK,BN - UMNO,NAWI BIN AHMAD,MALE,,
P. 120_N.4,MELAKA,P. 120,ALOR GAJAH,N.4,MASJID TANAH,BN - UMNO,DATUK RAMLI MOHD SAID,MALE,,
P. 120_N.5,MELAKA,P. 120,ALOR GAJAH,N.5,SUNGAI UDANG,BN - UMNO,KAPT (B) AB KARIM BIN SULAIMAN,MALE,,
P. 121_N.6,MELAKA,P. 121,SELANDAR,N.6,PULAU SEBANG,BN - UMNO,HJ. AB. AZIZ BIN ISA,MALE,,
P. 121_N.7,MELAKA,P. 121,SELANDAR,N.7,BUKIT SEDANAN,BN - MCA,POH AH TIAM,,,
P. 121_N.8,MELAKA,P. 121,SELANDAR,N.8,BUKIT ASAHAN,BN - MIC,R. RAGHAVAN,MALE,,
P. 121_N.9,MELAKA,P. 121,SELANDAR,N.9,DURIAN TUNGGAL,BN - UMNO,HAJI ABDUL KADIR BIN DAUD,MALE,,
P. 121_N.10,MELAKA,P. 121,SELANDAR,N.10,REMBIA,BN - UMNO,HAMDIN BIN ABDOLLAH,MALE,,
P. 122_N.11,MELAKA,P. 122,BATU BERENDAM,N.11,TANGGA BATU,BN - UMNO,YAAKUB BIN MD. AMIN,MALE,,
P. 122_N.12,MELAKA,P. 122,BATU BERENDAM,N.12,PAYA RUMPUT,BN - UMNO,MOHD ALI BIN MOHD RUSTAM,MALE,,
P. 122_N.13,MELAKA,P. 122,BATU BERENDAM,N.13,AYER KEROH,BN - MCA,SEAH KWI TONG,MALE,50,
P. 122_N.14,MELAKA,P. 122,BATU BERENDAM,N.14,BACHANG,BA - DAP,LIM JAK WONG,,,
P. 122_N.15,MELAKA,P. 122,BATU BERENDAM,N.15,AYER MOLEK,BN - UMNO,MOMIN BIN ABDUL AZIZ @ JENAL BIN LAJIS,MALE,,
P. 123_N.16,MELAKA,P. 123,KOTA MELAKA,N.16,TENGKERA,BA - DAP,GOH LEONG SAN,MALE,32,
P. 123_N.17,MELAKA,P. 123,KOTA MELAKA,N.17,DURIAN DAUN,BA - DAP,BETTY CHEW GEK CHENG,FEMALE,,
P. 123_N.18,MELAKA,P. 123,KOTA MELAKA,N.18,BANDAR HILIR,BA - DAP,SIM TONG HIM,MALE,51,
P. 123_N.19,MELAKA,P. 123,KOTA MELAKA,N.19,DUYONG,BN - MCA,GAN BOON LEONG,MALE,,
P. 123_N.20,MELAKA,P. 123,KOTA MELAKA,N.20,ALAI,BN - UMNO,DATUK AMID BIN NORDIN,MALE,,
P. 124_N.21,MELAKA,P. 124,JASIN,N.21,AYER PANAS,BN - MCA,CHONG TAM ON,,,
P. 124_N.22,MELAKA,P. 124,JASIN,N.22,RIM,BN - UMNO,HAJJAH RAMLAH BTE ABAS,FEMALE,,
P. 124_N.23,MELAKA,P. 124,JASIN,N.23,MERLIMAU,BN - UMNO,NAZARI BIN ADZIM,MALE,,
P. 124_N.24,MELAKA,P. 124,JASIN,N.24,SERKAM,BN - UMNO,DATUK HJ. AHMAD BIN HJ. HAMZAH,MALE,,
P. 124_N.25,MELAKA,P. 124,JASIN,N.25,SUNGAI RAMBAI,BN - UMNO,DATUK HJ. ABD AZIS BIN HJ. ABD. GHANI,MALE,,
P. 125_N.1,JOHOR,P. 125,SEGAMAT,N.1,SEPINANG,BN - UMNO,OTHMAN BIN JAIS,MALE,,
P. 125_N.2,JOHOR,P. 125,SEGAMAT,N.2,JEMENTAH,BN - MCA,GAN LIAN KENG @ LEE AH KAU,MALE,,
P. 126_N.3,JOHOR,P. 126,LEDANG,N.3,TANGKAK,BN - MCA,YAP CHIK DONG,MALE,,Y
P. 126_N.4,JOHOR,P. 126,LEDANG,N.4,SEROM,BN - UMNO,DATO' ABDUL GHANI OTHMAN,MALE,,
P. 127_N.5,JOHOR,P. 127,PAGOH,N.5,BUKIT SERAMPANG,BN - UMNO,TAHIR BIN MOHD. TAAT,MALE,,
P. 127_N.6,JOHOR,P. 127,PAGOH,N.6,JORAK,BN - UMNO,SAMAT BIN ARIPIN,MALE,,
P. 128_N.7,JOHOR,P. 128,LABIS,N.7,TENANG,BN - UMNO,IBRAHIM BIN DAUD,MALE,,
P. 128_N.8,JOHOR,P. 128,LABIS,N.8,BEKOK,BN - MCA,TAN KOK HONG @ TAN YI,,,
P. 129_N.9,JOHOR,P. 129,MERSING,N.9,ENDAU,BN - UMNO,ZAINAL ABIDIN BIN OSMAN,MALE,,
P. 129_N.10,JOHOR,P. 129,MERSING,N.10,TENGGAROH,BN - MIC,KRISHNASAMY A/L SHIMAN,MALE,,
P. 130_N.11,JOHOR,P. 130,KLUANG,N.11,PALOH,BN - MCA,CHONG AH ONN @ CHONG AH OWON,,,
P. 130_N.12,JOHOR,P. 130,KLUANG,N.12,MENGKIBOL,BN - MCA,NG KIM LAI,MALE,,
P. 131_N.13,JOHOR,P. 131,PARIT SULONG,N.13,SRI MEDAN,BN - UMNO,AHMAD ZAHRI BIN JAMIL,MALE,,
