UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P.69_N.17,PAHANG,P.69,MARAN,N.17,PAYA BESAR,BN - UMNO,ABDUL RASHID BIN HAJI ABDUL RAHMAN,MALE,35,
P.69_N.18,PAHANG,P.69,MARAN,N.18,BANDAR MARAN,BN - UMNO,TOK MUDA SULONG BIN AWANG HITAM,MALE,,
P.69_N.19,PAHANG,P.69,MARAN,N.19,JENGKA,BN - UMNO,SARIAH BT. KAMISO,FEMALE,,
P.69_N.20,PAHANG,P.69,MARAN,N.20,CHENOR,BN - UMNO,USTAZ MAHMUD BIN HAJI MAT TAIB,MALE,,
P.70_N.21,PAHANG,P.70,BENTONG,N.21,KARAK,BN - MCA,CHAN TAN CHUEN,MALE,,
P.70_N.22,PAHANG,P.70,BENTONG,N.22,BANDAR BENTONG,BN - MCA,FU AH KAW @ POOK YEW CHOY,MALE,,
P.70_N.23,PAHANG,P.70,BENTONG,N.23,SEMANTAN,BN - UMNO,ABDUL MALEK B. MOHD.,MALE,,
P.71_N.24,PAHANG,P.71,PEKAN,N.24,KUALA PAHANG,BN - UMNO,DATUK MUHAMMAD BIN JUSOH,MALE,,
P.71_N.25,PAHANG,P.71,PEKAN,N.25,CHINI,BN - UMNO,MUHAMMAD B. HAJI ABDUL GHANI,MALE,,
P.71_N.26,PAHANG,P.71,PEKAN,N.26,BANDAR PEKAN,BN - UMNO,SHAMSIAH BT. A. HAMID,FEMALE,,
P.71_N.27,PAHANG,P.71,PEKAN,N.27,BUKIT IBAM,BN - PAS,MOHD. RUSDI B. ARIF,MALE,,
P.71_N.28,PAHANG,P.71,PEKAN,N.28,ROMPIN,BN - UMNO,ABD. LATIFF B. KANTAN,MALE,,
P.72_N.29,PAHANG,P.72,TEMERLOH,N.29,MENTAKAB,BN - UMNO,ANNUAR BIN H. M. SEH,MALE,,
P.72_N.30,PAHANG,P.72,TEMERLOH,N.30,BANDAR TEMERLOH,BN - UMNO,DATO' AWANG NGAH BIN TOK MUDA HAJI IBRAHIM,MALE,,
P.72_N.31,PAHANG,P.72,TEMERLOH,N.31,BERA,BN - UMNO,MANSOR BIN HAJI SILONG,MALE,,
P.72_N.32,PAHANG,P.72,TEMERLOH,N.32,TRIANG,BN - MCA,NGAU BOON MIN,MALE,,
P.73_N.1,SELANGOR,P.73,SABAK BERNAM,N.1,SUNGAI AYER TAWAR,BN - UMNO,JAMALUDDIN BIN HJ. SUHAIMI,MALE,,
P.73_N.2,SELANGOR,P.73,SABAK BERNAM,N.2,SABAK,BN - UMNO,LOPE SALLEH BIN LONG,MALE,,
P.73_N.3,SELANGOR,P.73,SABAK BERNAM,N.3,SUNGAI BESAR,BN - UMNO,MOHD GHAZALI BIN KANTAN,MALE,,
P.74_N.4,SELANGOR,P.74,TANJONG KARANG,N.4,SUNGAI PANJANG,BN - PAS,HJ. HAMDAN BIN HJ. BAKRI,MALE,,Y
P.74_N.5,SELANGOR,P.74,TANJONG KARANG,N.5,SEKINCHAN,BN - UMNO,MUHAMAD KASIM BIN MOHAMED YUSOF,MALE,,
P.74_N.6,SELANGOR,P.74,TANJONG KARANG,N.6,SUNGAI BURONG,BN - UMNO,KAMARUZAMAN BIN AHMAD,MALE,,
P.75_N.7,SELANGOR,P.75,ULU SELANGOR,N.7,KALUMPANG,BN - UMNO,SHOIB BIN HAJI AHMAD,MALE,,
P.75_N.8,SELANGOR,P.75,ULU SELANGOR,N.8,KUALA KUBU BAHARU,BN - MCA,CHAN KEONG HON,MALE,,
P.75_N.9,SELANGOR,P.75,ULU SELANGOR,N.9,BATANG KALI,BN - UMNO,ROSEDIN BIN HAJI YAACOB,MALE,,
P.76_N.10,SELANGOR,P.76,KUALA SELANGOR,N.10,PERMATANG,BN - UMNO,HJ. MD. SAID BIN BOHIR,MALE,,
P.76_N.11,SELANGOR,P.76,KUALA SELANGOR,N.11,ASAM JAWA,BN - MIC,N. S. MANIAM,MALE,,
P.76_N.12,SELANGOR,P.76,KUALA SELANGOR,N.12,JERAM,BN - UMNO,NORSIAH BINTI ABDUL RAHIM,FEMALE,,
P.77_N.13,SELANGOR,P.77,SELAYANG,N.13,RAWANG,BN - MCA,LEE KIM SAI,MALE,36,
P.77_N.14,SELANGOR,P.77,SELAYANG,N.14,GOMBAK,BN - UMNO,ZAKARIA BIN HAJI YAHAYA,MALE,,
P.77_N.15,SELANGOR,P.77,SELAYANG,N.15,AMPANG,BN - MCA,LIM HENG KIAP,MALE,,
P.78_N.16,SELANGOR,P.78,ULU LANGAT,N.16,DUSUN TUA,BN - UMNO,MOHD. AZMIR BIN MOHD. NAZIR,MALE,,
P.78_N.17,SELANGOR,P.78,ULU LANGAT,N.17,SEMENYIH,BN - UMNO,SALMAH BT. HJ. MOHD SALLEH,FEMALE,,
P.78_N.18,SELANGOR,P.78,ULU LANGAT,N.18,KAJANG,INDEPENDENT,LEE TEK SU,MALE,,
P.79_N.19,SELANGOR,P.79,PELABOHAN KELANG,N.19,KAPAR,BN - UMNO,SAMAD BIN HAJI SAID,MALE,,
P.79_N.20,SELANGOR,P.79,PELABOHAN KELANG,N.20,SEMENTA,BN - UMNO,CHE ONN BIN ISMAIL,MALE,,
P.79_N.21,SELANGOR,P.79,PELABOHAN KELANG,N.21,SELAT KELANG,BN - MCA,GAN CHING YEN,MALE,,
P.80_N.22,SELANGOR,P.80,SHAH ALAM,N.22,BUKIT RAJA,BN - MIC,G. VADIVELOO,MALE,,
P.80_N.23,SELANGOR,P.80,SHAH ALAM,N.23,BANDAR KELANG,BN - MCA,TONG KOK MAU,MALE,,
P.80_N.24,SELANGOR,P.80,SHAH ALAM,N.24,KAMPONG JAWA,BN - UMNO,RAJA ZULKIFLI BIN RAJA BURHAN,MALE,,
P.81_N.25,SELANGOR,P.81,PETALING,N.25,PETALING JAYA,DAP,FAN YEW TENG,MALE,32,
P.81_N.26,SELANGOR,P.81,PETALING,N.26,SUNGAI WAY,BN - MIC,V. L. KANDAN,MALE,,
P.81_N.27,SELANGOR,P.81,PETALING,N.27,SERDANG,BN - MCA,YAP PIAN HON,MALE,32,
P.82_N.28,SELANGOR,P.82,KUALA LANGAT,N.28,PANGLIMA GARANG,BN - UMNO,KAMIL GHANI,MALE,,
P.82_N.29,SELANGOR,P.82,KUALA LANGAT,N.29,BANTING,BN - UMNO,HORMAT BIN RAFEI,MALE,,Y
P.82_N.30,SELANGOR,P.82,KUALA LANGAT,N.30,MORIB,BN - UMNO,DATO' HAJI HARUN IDRIS,MALE,48,
P.83_N.31,SELANGOR,P.83,SEPANG,N.31,DENGKIL,BN - UMNO,HAJI AHMAD RAZALI BIN MOHAMED ALI,MALE,46,
P.83_N.32,SELANGOR,P.83,SEPANG,N.32,SUNGAI PELEK,BN - MCA,LIM TUAN SIONG,MALE,,
P.83_N.33,SELANGOR,P.83,SEPANG,N.33,BATU LAUT,INDEPENDENT,ABD JABAR BIN MOHD YUSOF,MALE,,
P.89_N.1,NEGERI SEMBILAN,P.89,JELEBU,N.1,KUALA KLAWANG,BN - MCA,LIM KIM KEE,MALE,,
P.89_N.2,NEGERI SEMBILAN,P.89,JELEBU,N.2,PERTANG,BN - UMNO,AMINUDDIN BIN ABD. MANAAF,MALE,,
P.89_N.3,NEGERI SEMBILAN,P.89,JELEBU,N.3,BAHAU,BN - MCA,THONG HIANG KIM,MALE,,
P.89_N.4,NEGERI SEMBILAN,P.89,JELEBU,N.4,JEMPOL,BN - UMNO,MD. YASIN BIN OTHMAN,MALE,,
P.90_N.5,NEGERI SEMBILAN,P.90,MANTIN,N.5,LENGGENG,BN - MCA,SIOW SOONG SANG @ YUN SANG,MALE,37,
P.90_N.6,NEGERI SEMBILAN,P.90,MANTIN,N.6,PANTAI,BN - UMNO,KHATIMAH BINTI HAJI IBRAHIM,FEMALE,,
P.90_N.7,NEGERI SEMBILAN,P.90,MANTIN,N.7,LABU,BN - UMNO,SHAHARDIN BIN HASHIM,MALE,,
P.90_N.8,NEGERI SEMBILAN,P.90,MANTIN,N.8,RANTAU,BN - UMNO,SHEIKH MD. HAMID BIN MOHD. SAID,MALE,,
P.91_N.9,NEGERI SEMBILAN,P.91,SEREMBAN,N.9,RASAH,DAP,JOHN FERNANDEZ,MALE,33,
P.91_N.10,NEGERI SEMBILAN,P.91,SEREMBAN,N.10,RAHANG,DAP,CHEN MAN HIN,MALE,50,
P.91_N.11,NEGERI SEMBILAN,P.91,SEREMBAN,N.11,SUNGAI UJONG,DAP,LIEW AH KIM,MALE,36,
P.91_N.12,NEGERI SEMBILAN,P.91,SEREMBAN,N.12,TERENTANG,BN - UMNO,YAZID BABA,MALE,39,
P.92_N.13,NEGERI SEMBILAN,P.92,KUALA PILAH,N.13,SERI MENANTI,BN - UMNO,MANSOR B. OTHMAN,MALE,,
P.92_N.14,NEGERI SEMBILAN,P.92,KUALA PILAH,N.14,ULU MUAR,BN - UMNO,ABD. KADIR BIN ABDULLAH,MALE,,Y
P.92_N.15,NEGERI SEMBILAN,P.92,KUALA PILAH,N.15,PILAH,BN - UMNO,TUNKU KALSOM BINTI TUNKU MUDA CHIK,FEMALE,,
P.92_N.16,NEGERI SEMBILAN,P.92,KUALA PILAH,N.16,JOHOL,BN - UMNO,HAMZAH BIN YATIM,MALE,,Y
P.93_N.17,NEGERI SEMBILAN,P.93,TELOK KEMANG,N.17,JIMAH,BN - MCA,YAP AH PENG @ YAP AUN PING,MALE,,
P.93_N.18,NEGERI SEMBILAN,P.93,TELOK KEMANG,N.18,SI RUSA,BN - MIC,A. PONNIAH,MALE,,
P.93_N.19,NEGERI SEMBILAN,P.93,TELOK KEMANG,N.19,PASIR PANJANG,BN - PAS,AZAHARI BIN HAMZAH,MALE,,
P.93_N.20,NEGERI SEMBILAN,P.93,TELOK KEMANG,N.20,LINGGI,BN - UMNO,SAMAD BIN SAID,MALE,,
P.94_N.21,NEGERI SEMBILAN,P.94,TAMPIN,N.21,KOTA,BN - UMNO,DAHALAN B. AMAN,MALE,,
P.94_N.22,NEGERI SEMBILAN,P.94,TAMPIN,N.22,GEMENCHEH,BN - UMNO,TAHA BIN ABD. TALIB,MALE,,Y
P.94_N.23,NEGERI SEMBILAN,P.94,TAMPIN,N.23,GEMAS,BN - UMNO,MD. SALLEH BIN MD. HASHIM,MALE,,
P.94_N.24,NEGERI SEMBILAN,P.94,TAMPIN,N.24,ROMPIN,BN - MCA,YEE KOK CHING,MALE,,
P.95_N.1,MELAKA,P.95,ALOR GAJAH,N.1,TABOH NANING,BN - UMNO,ABDUL RAZAK B. ALIAS,MALE,,
P.95_N.2,MELAKA,P.95,ALOR GAJAH,N.2,SUNGAI BARU,BN - UMNO,HJ. ABD GHANI BIN ALI,MALE,50,Y
P.95_N.3,MELAKA,P.95,ALOR GAJAH,N.3,MACHAP,BN - MCA,YEOW KAY,MALE,,
P.95_N.4,MELAKA,P.95,ALOR GAJAH,N.4,KELEMAK,BN - UMNO,ABDUL GHANI B. ISHAK,MALE,,
P.95_N.5,MELAKA,P.95,ALOR GAJAH,N.5,MASJID TANAH,BN - UMNO,JOHARI B. MOHD YUSOF,MALE,,
P.96_N.6,MELAKA,P.96,JASIN,N.6,BATANG MELAKA,BN - MCA,LAI SEE LIONG,MALE,,
P.96_N.7,MELAKA,P.96,JASIN,N.7,NYALAS,BN - UMNO,SABARUDDIN B. YAAKUB,MALE,,
P.96_N.8,MELAKA,P.96,JASIN,N.8,AYER PANAS,BN - UMNO,HASHIM B. HJ. YUSOF,MALE,,
P.96_N.9,MELAKA,P.96,JASIN,N.9,SERKAM,BN - UMNO,ABDUL AZIZ B. HJ. ALIAS,MALE,,
P.96_N.10,MELAKA,P.96,JASIN,N.10,SUNGAI RAMBAI,BN - UMNO,HJ. AHMAD DAHLAN B. HJ SALLEH,MALE,,
P.97_N.11,MELAKA,P.97,BATU BERENDAM,N.11,TANJONG MINYAK,BN - PAS,HAJI MOHD NOR BIN NOORDIN,MALE,,
P.97_N.12,MELAKA,P.97,BATU BERENDAM,N.12,AYER KEROH,BN - UMNO,HAJI HASHIM PIT,MALE,,
P.97_N.13,MELAKA,P.97,BATU BERENDAM,N.13,AYER MOLEK,BN - UMNO,MD. DI BIN AB. GHANI,MALE,,
P.97_N.14,MELAKA,P.97,BATU BERENDAM,N.14,SUNGAI UDANG,BN - UMNO,DATUK HJ. AHMAD BIN HJ. MANAP,MALE,,
P.97_N.15,MELAKA,P.97,BATU BERENDAM,N.15,BUKIT RAMBAI,BN - UMNO,FATIMAH BT. AHMAD,FEMALE,,
P.98_N.16,MELAKA,P.98,KOTA MELAKA,N.16,PRINGGIT,BN - MCA,DATO' TAN CHENG SWEE,MALE,54,
P.98_N.17,MELAKA,P.98,KOTA MELAKA,N.17,TRANQUERAH,DAP,CHAN TECK CHAN,MALE,,
P.98_N.18,MELAKA,P.98,KOTA MELAKA,N.18,KUBU,DAP,LIM KIT SIANG,MALE,33,
P.98_N.19,MELAKA,P.98,KOTA MELAKA,N.19,DURIAN DAUN,DAP,YONG WEE YOK,MALE,,
P.98_N.20,MELAKA,P.98,KOTA MELAKA,N.20,BANDAR HILIR,DAP,BERNARD STA MARIA,MALE,30,
P.99_N.1,JOHOR,P.99,LABIS,N.1,BULOH KASAP,BN - MIC,G. PASAMANICKAM,MALE,52,
P.99_N.2,JOHOR,P.99,LABIS,N.2,AYER PANAS,BN - MCA,TEOH AH KHIANG,MALE,,
P.100_N.3,JOHOR,P.100,SEGAMAT,N.3,BANDAR SEGAMAT,BN - MCA,TAN PENG KHOON,MALE,,
P.100_N.4,JOHOR,P.100,SEGAMAT,N.4,BUKIT SERAMPANG,BN - UMNO,HJ. TALIB BIN ALI,MALE,,Y
P.101_N.5,JOHOR,P.101,KELUANG,N.5,BEKOK,BN - MCA,NG NAM SENG,MALE,,Y
P.101_N.6,JOHOR,P.101,KELUANG,N.6,BANDAR KELUANG,DAP,LEE KAW,MALE,35,
P.102_N.7,JOHOR,P.102,TENGGAROH,N.7,ENDAU,BN - UMNO,ABD. RAHMAN BIN SABRI,MALE,,
P.102_N.8,JOHOR,P.102,TENGGAROH,N.8,MERSING,BN - MCA,TIAH ENG BEEN,MALE,,
P.103_N.9,JOHOR,P.103,LEDANG,N.9,TANGKAK,BN - MCA,LAU KHENG LAY,MALE,,
P.103_N.10,JOHOR,P.103,LEDANG,N.10,SEROM,BN - UMNO,NGAH BIN RAHMAN,MALE,,Y
P.104_N.11,JOHOR,P.104,PAGOH,N.11,JORAK,BN - UMNO,HJ. ABDUL RAHMAN BIN MAHMUD,MALE,,Y
P.104_N.12,JOHOR,P.104,PAGOH,N.12,KESANG,BN - UMNO,DATO' HJ. OSMAN BIN MOHD. SAAT,MALE,50,Y
P.105_N.13,JOHOR,P.105,AYER HITAM,N.13,SRI LALANG,BN - MCA,SOH AH TECK,MALE,,Y
P.105_N.14,JOHOR,P.105,AYER HITAM,N.14,SRI MEDAN,BN - UMNO,KAMISAN BIN HJ. ASARI,MALE,,Y
P.106_N.15,JOHOR,P.106,MUAR,N.15,BANDAR MAHARANI,BN - MCA,DATUK CHUA SONG LIM,MALE,,
P.106_N.16,JOHOR,P.106,MUAR,N.16,PARIT JAWA,BN - UMNO,MUHAMMAD ZIN BIN MAIDIN,MALE,,
P.107_N.17,JOHOR,P.107,RENGGAM,N.17,LAYANG-LAYANG,BN - MCA,LAW LAI HENG,MALE,,Y
P.107_N.18,JOHOR,P.107,RENGGAM,N.18,KULAI,BN - MCA,LAU TONG,MALE,,
P.108_N.19,JOHOR,P.108,PANTI,N.19,KOTA TINGGI,BN - UMNO,MOHD. SALLEH BIN TAHIR,MALE,,Y
P.108_N.20,JOHOR,P.108,PANTI,N.20,JOHOR LAMA,BN - UMNO,YUSOF BIN MALIM KUNING @ ABDUL RAHMAN BIN MOHD. JANI,MALE,,Y
P.109_N.21,JOHOR,P.109,SRI GADING,N.21,PARIT RAJA,BN - UMNO,YUSA BIN HJ. NAWAWI,MALE,,Y
P.109_N.22,JOHOR,P.109,SRI GADING,N.22,SIMPANG RENGGAM,BN - UMNO,SYED ZAIN BIN IDRUS,MALE,,Y
P.110_N.23,JOHOR,P.110,SEMERAH,N.23,SRI MENANTI,BN - UMNO,DATIN ZAHARAH BTE. ABD MAJID,FEMALE,,
P.110_N.24,JOHOR,P.110,SEMERAH,N.24,PESERAI,BN - UMNO,HAJI REDZUAN BIN HAJI SALIM,MALE,,
P.111_N.25,JOHOR,P.111,BATU PAHAT,N.25,BANDAR PENGGARAM,BN - MCA,TAN SIEW YONG,MALE,,
P.111_N.26,JOHOR,P.111,BATU PAHAT,N.26,RENGIT,BN - UMNO,AHMAD BIN PAIMAN,MALE,,Y
P.112_N.27,JOHOR,P.112,PONTIAN,N.27,BENUT,BN - UMNO,HJ. JALOK BIN DAING MALIBOK,MALE,,
P.112_N.28,JOHOR,P.112,PONTIAN,N.28,KUKUP,BN - UMNO,ABDULLAH BIN SUDIN,MALE,,Y
P.113_N.29,JOHOR,P.113,PULAI,N.29,GELANG PATAH,BN - UMNO,MD. YUNOS BIN SULAIMAN,MALE,,
P.113_N.30,JOHOR,P.113,PULAI,N.30,SKUDAI,BN - UMNO,HJ. ELIAS BIN UDIN,MALE,,
P.114_N.31,JOHOR,P.114,JOHOR BAHRU,N.31,TIRAM,BN - UMNO,HASNAH BINTI AHMAD,FEMALE,,Y
P.114_N.32,JOHOR,P.114,JOHOR BAHRU,N.32,TANJONG PETRI,BN - UMNO,ABDUL HAMID BIN HJ. RAHMAT,MALE,,
P.131_N.1,SARAWAK,P.131,BAU - LUNDU,N.1,LUNDU,BN - SUPP,CHONG KIM MOOK,MALE,,
P.131_N.2,SARAWAK,P.131,BAU - LUNDU,N.2,BAU,SNAP,LEE NYAN CHOI,MALE,,
P.132_N.3,SARAWAK,P.132,BANDAR KUCHING,N.3,KUCHING BARAT,BN - PBB,ABANG ABU BAKAR BIN DATUK BANDAR ABANG HAJI MUSTAPHA,MALE,,
P.132_N.4,SARAWAK,P.132,BANDAR KUCHING,N.4,KUCHING TIMOR,SNAP,LO FOOT KEE,MALE,,
P.133_N.5,SARAWAK,P.133,SANTUBONG,N.5,SEMARIANG,BN - PBB,AJIBAH AJOL,FEMALE,,
P.133_N.6,SARAWAK,P.133,SANTUBONG,N.6,SEKAMA,BN - SUPP,SIM KHENG HONG,MALE,,
P.134_N.7,SARAWAK,P.134,SAMARAHAN,N.7,SEBANDI,BN - PBB,ABDUL RAHMAN HAMZAH,MALE,,
P.134_N.8,SARAWAK,P.134,SAMARAHAN,N.8,MUARA TUANG,BN - PBB,MOHAMMAD MUSA,MALE,,
P.135_N.9,SARAWAK,P.135,PADAWAN,N.9,BATU KAWAH,BN - SUPP,CHONG KIUN KONG,MALE,,
P.135_N.10,SARAWAK,P.135,PADAWAN,N.10,BENGOH,BN - SUPP,SEGUA ANAK GINYAI,MALE,,
P.136_N.11,SARAWAK,P.136,SERIAN,N.11,TARAT,BN - PBB,ARTHUR MADING,MALE,,
P.136_N.12,SARAWAK,P.136,SERIAN,N.12,TEBAKANG,SNAP,MICHAEL BEN,MALE,,
P.137_N.13,SARAWAK,P.137,SIMUNJAN,N.13,SEMERA,BN - PBB,MOHD. PUTEH (LEE THIAN KEE),MALE,,
P.137_N.14,SARAWAK,P.137,SIMUNJAN,N.14,GEDONG,BN - PBB,HILLARY TAWAN A/K MASAN,MALE,,
P.138_N.15,SARAWAK,P.138,BATANG LUPAR,N.15,LINGGA - SEBUYAU,SNAP,DANIEL TAJEN A/K MIRI,MALE,,
P.138_N.16,SARAWAK,P.138,BATANG LUPAR,N.16,SIMANGGANG,BN - SUPP,HOLLIS TINI,MALE,,
P.139_N.17,SARAWAK,P.139,LUBOK ANTU,N.17,ENGKILILI,SNAP,NADING ANAK LINGEH,MALE,,
P.139_N.18,SARAWAK,P.139,LUBOK ANTU,N.18,ULU AI,SNAP,DAVID ANAK JIMUT,MALE,,
P.140_N.19,SARAWAK,P.140,BETONG,N.19,SARIBAS,BN - PBB,ABANG AHMAD DATU HAKIM,MALE,,
P.140_N.20,SARAWAK,P.140,BETONG,N.20,LAYAR,BN - PBB,ALFRED JABU ANAK NUMPANG,MALE,,
P.141_N.21,SARAWAK,P.141,SARATOK,N.21,KALAKA,BN - PBB,AHMAD ZAIDI,MALE,,
P.141_N.22,SARAWAK,P.141,SARATOK,N.22,KRIAN,SNAP,DATO'S DUNSTAN ENDAWI A/K ENCHANA,MALE,,
P.142_N.23,SARAWAK,P.142,SARIKEI,N.23,KUALA RAJANG,BN - PBB,DATUK PATINGGI HAJI ABDUL RAHMAN YA'KUB,MALE,,
P.142_N.24,SARAWAK,P.142,SARIKEI,N.24,REPOK,BN - SUPP,CHONG SIEW CHIANG,MALE,,
P.143_N.25,SARAWAK,P.143,PAYANG,N.25,MATU-DARO,BN - PBB,AWANG HIPNI BIN PENGERAN ANNU,MALE,,
P.143_N.26,SARAWAK,P.143,PAYANG,N.26,BINATANG,BN - SUPP,ANTHONY TEO TIAO GIN,MALE,,
P.144_N.27,SARAWAK,P.144,BANDAR SIBU,N.27,SIBU TENGAH,BN - SUPP,CHEW KIM POON,MALE,,
P.144_N.28,SARAWAK,P.144,BANDAR SIBU,N.28,SIBU LUAR,BN - SUPP,DR WONG SUNG KAI,MALE,,
P.145_N.29,SARAWAK,P.145,RAJANG,N.29,IGAN,BN - SUPP,LING BENG SIONG,MALE,,
P.145_N.30,SARAWAK,P.145,RAJANG,N.30,DUDONG,SNAP,SANDAH A/K PG. JARROW,MALE,,
P.146_N.31,SARAWAK,P.146,MUKAH,N.31,BALINGIAN,BN - PBB,SALLEH JAFARUDDIN,MALE,,
P.146_N.32,SARAWAK,P.146,MUKAH,N.32,OYA,BN - PBB,EDWARD ENSEN BIN UNANG,MALE,,
P.147_N.33,SARAWAK,P.147,JULAU,N.33,PAKAN,SNAP,DR JAWIE MASING,MALE,,
P.147_N.34,SARAWAK,P.147,JULAU,N.34,MELUAN,SNAP,GRAMONG A/K JELIAN,MALE,,
P.148_N.35,SARAWAK,P.148,KANOWIT,N.35,MACHAN,SNAP,LEO MOGGIE @ MUNGGI A/K IROK,MALE,,
P.148_N.36,SARAWAK,P.148,KANOWIT,N.36,NGEMAH,SNAP,FRANCIS UMPAU A/K EMPAM,MALE,,
P.149_N.37,SARAWAK,P.149,KAPIT,N.37,SONG,BN - PBB,NGELAMBONG A/K BANGAU,MALE,,
P.149_N.38,SARAWAK,P.149,KAPIT,N.38,PELAGUS,SNAP,JONATHAN SABAI A/K AJING,MALE,,
P.150_N.39,SARAWAK,P.150,ULU RAJANG,N.39,BALEH,SNAP,PETER GANI A/K KIAI,MALE,,
P.150_N.40,SARAWAK,P.150,ULU RAJANG,N.40,BELAGA,BN - SUPP,NYIPA BATO,MALE,,
P.151_N.41,SARAWAK,P.151,BINTULU,N.41,TATAU,SNAP,JOSEPH SAMUEL,MALE,,
P.151_N.42,SARAWAK,P.151,BINTULU,N.42,KEMENA,BN - PBB,UJANG ANAK JILAN,MALE,,
P.152_N.43,SARAWAK,P.152,MIRI - SUBIS,N.43,SUBIS,BN - PBB,MUMIN BIN KADER,MALE,,
P.152_N.44,SARAWAK,P.152,MIRI - SUBIS,N.44,MIRI,BN - SUPP,CHIA CHIN SHIN,MALE,,
P.153_N.45,SARAWAK,P.153,BARAM,N.45,MARUDI,SNAP,EDWARD JELI A/K BLAYONG,MALE,,
P.153_N.46,SARAWAK,P.153,BARAM,N.46,TELANG USAN,SNAP,BALAN SELING,MALE,,
P.154_N.47,SARAWAK,P.154,LIMBANG - LAWAS,N.47,LIMBANG,SNAP,DATUK JAMES WONG KIM MIN,MALE,,
P.154_N.48,SARAWAK,P.154,LIMBANG - LAWAS,N.48,LAWAS,BN - PBB,AWANG DAUD BIN METUSIN,MALE,,
